index,Review,sentiment_predicted,category
67,영화야 말해모해요~눈을땔수없는 연기력!!인데 뒤에 아저씨때문에 너무 거슬렸어요ㅠ빈자리가있어도 자리도 못바꾸고ㅠ,1,actor
68,"중간에 보다 괜히 봤다는 생각이..너무 무서웠어요,,좀 징그러운 장면도 있어서 무서웠어요 그래도 재밌었어요 좋았어요 한번쯤 볼만하다?김고은 배우님이 너무 이쁘게 나오셨어요😍이도현 배우님과 김고은 배우님 케미가 완전 짱이었던고 같아요 이도현 배우님 너무 잘생기셨어요😍",1,actor
69,"젠짜 긴장감, 몰입감 최고",1,story
70,고은님 연기력 무엇^^,1,actor
71,믿고보는배우분들이라너무재밋엇어요!! 더군다나 돌비애트모스로밧는데 좀더몰입되는게잇어서더재밋게관람한거같아요!! 노크소리에뒤돌아보게되더라구욬ㅋㅋㅋㅋ,1,actor
72,잠깐이라도 긴장을 늦출수 없었던 순간들 예측불가능!,1,story
73,공포에서 크리처물로 바뀌지만 재밌어요,1,story
74,스토리가 흥미롭고 무섭다.,1,story
75,두번째 관람인데 확실히 전에 못 보던 부분들이 보여서 훨씬 소름끼치고 재밌었어요 ㅋㅋ,1,story
76,"파묘요~!!!파묘요~!!!!심박한 아이템의 영화인것같다!! 최민식,유해진,김고은,이도현의 연기가 최고인것같다!!! 거기에 일본놈들의 우리나라만행 꼭 봐야할영화가 아닐까~!!",1,actor
77,"기대가 너무 컸던 걸까, 실망이 컸었다, 정령이 등장하면서 부터 만화같았다, 죄민식 배우님, 김고은 배우님의 재발견은 좋았습니다,",0,actor
78,"초반에 흥미진진하였고, 중반부까진 괜찮았으나 후반부로 갈수록 기가 딸리더군...그래도 김고은은 신들린 듯 반짝반짝 빛나더군",0,story
79,재밌어서 두번 보고 왔습니다 :),1,story
80,최고의 영화입니다아아,1,story
81,파묘~~~~좋았어요~~~~,1,story
82,몰입감 장난 아니네요!,1,story
83,시간가는줄 모르고봤네요^^ 천만중에 1인추가요,1,story
84,몰입감이 상당했고 완성도 높았어요,1,story
85,김고은 연기 볼만한거 빼곤 그닥~ 왜 천만인지 모르겠음,0,actor
86,재밌어요. 믿고보는 최민식.,1,story
87,"연기력, 스토리 모두 좋았어요. 시간 순삭이요~",1,story
88,파묘~~김고은의 연기 좋아요,1,actor
89,좋은 연기와 스토리를 가진 최고의 영화!!!,1,story
90,정말 재밋게 잘 봤어요~~~~,1,story
91,무섭지만 연기력 최고에요,1,actor
92,역시 믿고 보는 배우들 덕분에 시간 가는 줄 모르고 봤네요 한국 영화 장르물 사랑합니다,1,actor
93,무서워요 재밌어요 몰입감 최고,1,story
94,쭉 빨려드는 느낌땜에 시간 가는줄 모르고 봤습니다.진짜 재밌게 봤습니다.,1,story
95,연기 대박이었습니다~~~~,1,actor
96,재미있게 잘 보았습니다.,1,story
97,재밌지만 너무 무서웠어요,1,story
98,무서워하며 소름이 돋으면 관람했습니다 1등 받을만합니다,1,story
99,파묘 잼있게 보았어요 최고^^,1,story
100,긴장감이 너무 없다..,0,story
101,중반이후 늘어짐이 있으나 대체로 좋았습니다,1,story
102,초반부 몰입감 좋았는데 갑자기 일본무사이야긴ㅎㅎ,1,story
103,상당히 흥미진진한 스토리 깜놀 포인트 몇개 마무리는 그닥....?,1,story
104,너무너무너무 재미있게 잘 보았어요~ 오컬트 영화 좋아하는데~ 최근에 본 오컬트영화 중 최고!! 감독님 영화 다 봤는데 다음영화도 너무 기대되네요 또 보고 싶어요~,1,story
105,시간가는줄 모르고 몰입해서 봤습니다.,1,story
106,너무 ㅡ재미있게 ㅡ잘보았어요 ㅡㅡ연기력 ㅡ굿,1,actor
107,재밌어요 굿굿.다시 보고 싶네요,1,story
108,영화 몰입감있게 잘 보았어요!,1,story
109,좋은 시간 보냈습니다.,0,story
110,"꼭 보세요, 늦게본걸후회중입니다",1,story
111,스토리도 좋고 끝날때까지 눈을 뗄수 없었어요.특히 김고은님의 무당연기는 진짜 무당인듯!ㅎㅎ 파묘에 나온 주인공님의 이름이 실제 독립운동가님들 이라고 듣고 영화를 보니 마지막 장면에서는 가슴이 뭉클 했습니다...올해 첫번째 영화인데 감명깊게 잘 봤습니다.,1,directing
112,스토리 구성 호기심 등등 좋았어요,1,story
113,드디어 봤냉ㅎㅎ^^ 너무 재미있었습니다~!!!,1,story
114,오늘또보러갑니다' 오~~하다ㅡ연기잘함 중반에 와우 흥미진진함 후반에 서는 이게머지하고 나옴 근데 계속생각남..또보러감,1,actor
115,흠 재밌는데 보통정도였어요,1,story
116,와 좋은 영화는 이런 것이구나 생각합니다,1,story
117,뭔가 참신하고 신선한 신기한 영화,1,story
118,시간 가는 줄도 모르고 영화를 봤어요~ 재미납니다^^,1,story
119,볼께 없어서 봄 그닥이에요,0,story
120,"가슴을 조마조마 하게 만들고,스릴 있는 영화 입니다 연기자 들의 실감나는 연기에 시간 가는줄 모르고 잘 봤어요",1,actor
121,배우들 연기 너무 잘행 역할 캐스팅도 지려따,0,actor
122,시간가는줄 모르고 재미있게 봤어요..,1,story
123,"좋은 연출, 연기 였습니다. 일본이 우리의 정기를 끊으려고 정령을 포획하여 한반도 한가운데 설치했다는 설정이 조금 아쉽습니다.",1,actor
124,천만관객 달성 이후 뒤늦게 본 영화! 몰입감있고 지루하지않았어요!,1,story
125,무서운 장면도 있었는데 가족들이랑 같이 봐서 재밌었어요,1,directing
126,배우들의 열정적인 연기로 재미있게 보았어요.,1,story
127,몰입감 최고로 관람했습니다,1,story
128,"영화가 흥행하고 뒤 늦게 영화관에 가서 봤는데 공포 영화를 잘 못 보는 데에도 불구하고 정말 집중해서 봤습니다 영화를 다 보고 나서 영화를 해석 하는 데 정말 재미있게 해석했습니다 그리고 김고은 배우님이 대살굿을 하실 때 연기력과 노래 소리, 연출 덕분에 정말 몰입하면서 봤던 거 같습니다",1,directing
129,역시 최민식 연기짱!!,1,actor
130,와 진짜 16년 인생에서 본 영화중에 제일 재미있어요ㅠㅜㅜㅜ 지금까지 파묘 7번 봤는데 더 볼거예요♡♡,1,story
131,파격과 평범함 사이에 묘한 균형감,0,story
132,독특한 소재로 흥미로웠고 배우들의 연기에 감동받았다.,1,story
133,오랜만에 집중하면서 보게된 영화였습니다.,1,story
134,재밌게 봤어요 ~~~~???,1,story
135,영화는 너무 재미있었어요 근데 현실이 우울하네요 일본 부역자들이 여전히 우리 사회를 좌지우지하고 있으니까요 나라를 배신하고도 여전히 존경받으며 살아가고 있는 현실이요,1,story
136,배우들의 연기가 진짜 최고예요❤,1,actor
137,정말 재밌게 보았습니다.,1,story
138,간만에 영화다운 영화봤네요,1,story
139,오컬트와 잘 맞지 않아도 볼만은 하다 초반까지는 아주 좋았다,0,story
140,기대 안했는데 재미있는 부분도 있고 볼만했어요,1,story
141,천만영화라서 봄. 시나리오가 나쁘지않은듯 여러 익숙한 색깔이 합치면 다소 어울리지 않을듯 한데 좋은 시너지를 본거 같음 영화보고나서 긴장감이 풀리니 다소 헛헛함.,0,story
142,재밌었어요 두번째보았어요,1,story
143,재밌게 잘봤어요. 시간 순삭,1,story
144,배우들의 연기가 역시.... 김고은배우님 무당역할....너무 쩔어요,1,actor
145,재밌음!!!!ㅎㅎㅎ,1,story
146,넘 좋았어요 왜 천만 영화인지 알겠슴다 꼭 보러가세요,1,story
147,시청하는 사람으로 하여금 지루함이 없게 만들어 주는 영화! 연기자들의 연기가 볼만한 영화! 지극히 한국적인 주제의 SF 호러 무비!ㅎㅎ,1,actor
148,재미있게 잘 보았습니다,1,story
149,영상과 음악 연기자들까지 너무 완성도 높은 영화를 만나 심장이 두근거렸어요. 스토리도 너무 훌륭해서 보는 내내 감탄했습니다.,1,story
150,중간에 분위기가 반전 되는?? 정령 나오는 부분 부터는 별로…그 전까진 좋았는데😀,0,directing
151,Pamyo is the best movie in 2024,1,story
152,몰입감이 압도적이고 배우들의 연기가 뛰어난 작품,1,story
153,후기가 좋아 주말에 시간내서 관람했습니다 기존에 한국영화에서 보기 어려운 주제로 잘 만드셨네요 배우들의 연기도 너무 좋고 마지막까지 반전이 있는 오랜만에 좋은 영화를 본거 같아요^^,1,actor
154,생각보다는 별로였음ㅎ,0,story
155,진짜 끝날때까지도 몰입 한순간도 놓칠수가 없네요. 명불허전이에요,1,story
156,친구랑 같이 갔는데 재밌어요. 소름돋기도 하고.. 한번 더 보고싶은 그런 영화네요,1,story
157,생각보다는 재미있었던거 같아요,1,story
158,역시 외화하고는 다른 감동. 쉴틈없는 긴장감,1,story
159,고속도로를 잘 타고 부산을 가는데 왜 갑자기 울산으로 핸들을 돌립니까,0,story
160,무서워요.. 무섭다구요... 너무 무서워서 몇일간 생각났어요. ㅜㅜ,1,story
161,파묘 (Exhuma) 7/10,1,story
162,연기 너무너무 좋았어요 신들린 김고은님 연기 너무 생생하네요,1,actor
163,한일전...긴장감이 팽팽함,0,story
164,이영화가 재미가 좋았네요,1,story
165,후반부가 느낌이 다르긴 했는데 그 느낌도 취향이라 정말 재밌게 봤어요 메세지가 맘에 들어요,1,story
166,영화내리기전 마지막으로 봄 너무 재밌었음 봉길이가 쫌 더 뭘 좀 해줬으면 아쉬움이 남음 늦게나마 영화관에서 봐서 다행,1,story
167,다시봐도 재밌다!!!,1,story
168,재밌어욤 쫄깃 쫄깃..,1,story
169,최민식 배우님의 전자담배가 영화 내내 어색한 장면으로 다가왔습니다,0,directing
170,만화같은 이야기같지만 때론 지루함이 있네요,0,story
171,생각보다 짜임새 있고 재밌어요,1,story
172,내가 좋아하는 장르의 영화라 집중해서 잘 봤습니다,1,story
173,7번째 재관람인데 다시봐도 재밌음... 할아버지 귀신이 생각보다 자주 나오네요. 할아버지 귀신 찾는 재미가있음.,1,story
174,464848맘로뢸ㅇ르르,1,story
175,평소 즐겨보던 장르가 아니었음에도 몰입해서 본 영화였습니다 >_< 배우분들의 열연에 압도된 기억이 오래 남을 것 같습니다!!,1,actor
176,배우들 연기가 엄청실감나요,1,actor
177,김고은 연기 도랐고 이도현 섹쉬미쳫,0,actor
178,첫 전반은 매우 만족했다. 하지만 은어와 참외를 준비못해 허리가 끊겼다.,0,story
179,오랜만에 혼영 했네요~재밌게 잘 봤어요~,1,story
180,좋은 영화 그냥 보세요~~,1,story
181,나름?134516???\¿¿,0,story
182,흠~조금 별로였어요.,0,story
183,무난하게봤어요 뒤에가좀별로,1,story
184,뒤로 갈 수록 몰입감이 많이 떨어져 아쉬웠지만 앞부분의 배우 연기와 스토리가 탄탄해서 마음에 들었습니다,1,story
185,오랜만에 본 오컬트영화다 전작 사바하에 이어 역시나 이런 장르를 잘 다루는 감독님이란 생각이.김고은 배우의 무당 연기는 지금껏 연기력논란을 지녀온 배우에게 일신한 배역인듯 하다 일본귀신역을 맡은 코야마 리키야 성우의 박력있는 연기도 일품 파주야당 돌비시네마에서 봤는데 의자가 인상깊다,1,actor
186,재밌어요 이런 장르 많이 나왔으면 좋겠어요^^,1,story
187,굿 너무 재미있게 봤어요,1,story
188,오래간만에 재밌는 영화 봤네요,1,story
189,좋았습니다 모든 배우님들 연기 최고 !,1,actor
190,재미있었습니다 또 보고싶은 영화 1위입니다!,1,story
191,인생영화….입니다!!!,1,story
192,재밌게 잘 봤어요 많이 무섭진않았어요,1,story
193,출연진을 보고 예매했는데 저는 ... 조금 별로였어요 제 스타일은 아닌가봐요ㅜ,0,story
194,배우분들의 실감나는 연기 넘 잘봤어요,1,actor
195,무서울것 같았는데 심하게 무섭지 않았어요,0,story
196,지루한 부분 없이 재미있었습니다!!,1,story
197,무서울줄알았는데 그건아니고 재밌었어요 ㅎ,1,story
198,천만관객 선택이지만 제가 좋아하는 장르는아니네요~,0,story
199,남의 땅 파면 안 된다 ㅋㄷㅋㄷ,0,story
200,쫄보라 걱정했는데 재밌게 잘 봤습니다 왜 천만영화인지 알거 같습니다,1,story
201,"끝에 산으로 가네요,,",0,story
202,"환상과 공포, 크리처의 케미",1,story
203,살짝 스토리 분위기가 무서웠지만 뒷내용이 점점 궁금해지는 영상최고,1,directing
204,"주, 조연 배우들의 신들린 연기와 좀 의문점이 남는 다양한 오컬트 미스테리. N차를 부르는 천재 감독의 뛰어난 연출력. 사람에게 탄생도 중요하지만 죽음은 더 중요하다. 왜냐면 후손에게 영향을 미치기 때문. 명대사들과 자칫 속물로 보이지만 뚜렷한 직업 의식이 있는 등장인물들. 잘 봤습니다~.",1,directing
205,재미있게 보았습니다. 생각했던 것 보다는 잔인한 장면이 없었습니다. 배우들 때문에 잘 풀어져 간 것 같습니다.,1,actor
206,다시 봐도 재밌어 헿 2도 나오나,1,story
207,재밌어요 배우들 연기 짱,1,actor
208,흥미롭게 봄 우려했던 부분은 난 괜찮았음,1,story
209,"비슷한 장르의 영화, 드라마 많은데 솔직히 그 중에 제일 별로였음 내가 다른작품들이 보지않았다면 신선한 충격으로 다가왔을까",0,story
210,1시간 가량은 오컬트였는데 갑자기 판타지가 됐어요. 시바...하....,0,story
211,기대없이 봐서그런지 재밌었네요,1,story
212,2번봤어요. 김고은 굿장면 땜에,1,directing
213,진짜 연기력 대박👍 마지막까지 꼭 봐야 하는 영화 🎥,1,actor
214,오랜만에 본 재밌는 영화였어요,1,story
215,유해진님과 최민식님의 연기 좋았습니다,1,actor
216,도깨비는 냄새난다. 한국 오컬트 더 줘,0,story
217,우와 대박쩐다 보다는 나름 볼만햇던 영화,1,story
218,재밌었음. 좋음. 강추함.,1,story
219,완전 소름 진짜 재밋어요!!!!,1,story
220,최고! 스토리는 약간 왜란종결자 느낌이 있었지만 천박사처럼 허무맹랑하진 않았다.,1,story
221,천만관객 동원 답게 재미있네요~,1,story
222,무서웠지만 너무 재밌어요!,1,story
223,재밌게봤습니다!시간금방갔어요,1,story
224,"잼나게봤어요 부모님모시고 오랜만에 선택한영화 김고은,최민식, 유해진 ,이도현. 고생속에 멋진작품 나온듯해요. 가벼운스토리가 아닌 일제때 부터 겪은 알고있었던 무게점이. 와닿았어요 앞으로 더 기대됩니다 부모님도볼수있는 작품 기다려요^^",1,story
225,와 너무잼있게봤어요!ㅣ,1,story
226,좋았어요! 좋았어요!,1,story
227,"무서운 영화를 좋아하지 않아서 안봤었는데 보고 나니 재미있었고, 연기는 정말 너무 대단한 배우들이다. 김고은 배우가 얼마나 노력을 했을지 느껴지는 영화♡",1,actor
228,잼나게 잘 보았습니다^^~,1,story
229,남편과 함께 봤는데 생동감 넘치게 잘 봤습니다~,1,story
230,흔히 접하지 못한 분야에 대한 접근이 매우 신선했습니다. 배우들의 연기도 좋았고 늘어지지않는 스토리 전개 또한 좋았습니다. 다만 후반부에 들어서 영혼의 존재를 넘어선 흡사 괴물같은 캐릭터의 등장이 영화 상영내내 빠졌있던 몰입감을 깨트리는 요인이 된듯 합니다. 전체적으로 좋았습니다,1,actor
231,결말이 신선해서 좋았어요^^,1,story
232,스토리와 배우들 연기 좋았습니다.,1,actor
233,몰입해서 보기 좋았습니다.,1,story
234,너무내용이 산만하고 재미가 없네요,0,story
235,천만이 봤다고 해서 봤는데.. 기대 이하네요 ㅠㅠ,0,story
236,연기 촬영 스토리 좋아요,1,story
237,실제 상황과 같은 경험을 받아 실감 나았습니다,1,story
238,재밌게 잘 봤습니다..,1,story
239,칼을 내리치자 이야기가 끝났다.,0,story
240,여배들이 연기를 넘 잘해서 영화내용이 더 실감나네요~ 좋은영화 부탁합니다,1,actor
241,김고은 최민식 이도현 유해진 대박입니다!,1,story
242,한눈팔 틈이 없는 몰입감 완벽!! 배우 연기 완벽!!!,1,actor
243,볼만하네요. 재미있어요,1,story
244,초반에는 괜찮았는데 어느순간부터 좀 길게 느껴졌어요,0,story
245,좋았습니다. 무서운듯 하면서 재미도 있어서 좋았습니다. 2편 나오면 보려고 합니다.,1,story
246,아우 이게 먼 내용이야?? 왜 천만인지 노 이해 그냥 연기자들의 연기로 보는 듯,0,actor
247,왜 천만을 넘겼는지 의문이... ㅋ,0,story
248,어른들이 볼만한 영화인것 같네요. 소재는 고ㅑㄴ찮았던것 같아요.,1,story
249,본지 한침 좼으나..아직도 인상적인.. 연기구멍없이 모두 멋있었고..단지.. 도깨비불 나올땐... 드래곤볼인줄....ㅋ,1,story
250,김고은배우님 연기짱 나도무당되고파아아,1,actor
251,"고증 디게 잘 지킨거같음 한국 영화에서 오행은 잘 언급안되는데, 관련이야기를 알고잇으면 이해하기도 쉽고 더 잼잇엇음. 마지막퇴치부분은 오행모르는 사람은 이해 잘못햇을꺼같기도 한데. 쨋든 전체적으로 여러 고증 칼같이 지켜서 잼나게 봣음",1,story
252,기대보다 더 재밌었어요.,1,story
253,"김고은의 연기가 단연 돋보임! 👍 무서운 영화, 돈내고 보는거 안좋아해서 굳이 극장가서 안보는데 천만찍었다니 호기심 발동🫣😊 볼만했어요🙂",0,actor
254,무섭기도하고 색다른영화였음,1,story
255,최고! 다시 보고싶은 영화!,1,story
256,스토리가 잘 연결된 듯 끊어져있는 느낌. 조금 아쉬웠지만 잘 봤음.,1,story
257,개꿀잼 미쳤다 진짜 최민식은 언제나 정답이다,1,story
258,박진감 넘치게 잘보았어요,1,story
259,그냥 개인 취향이 아닌걸로…,0,story
260,시간가는줄 모르고 봤어요~ 혼자 한번더 볼예정입니다,1,story
261,뒤늦게 본 천만영화 집중해서 봤어요,1,story
262,너무재밌게 봤어요 연기도 잘하고 몰입감최고,1,actor
263,김장감 있게 잘 봤어요. 늦게라도 극장서 본 거 좋았네요,1,story
264,재밌네요ㅎㅎ 한국 일본 맛이 어우러졌네요ㅎㅎ,1,story
265,아쉬운 점도 있었지만 재밌었어요,1,story
266,고은님 연ㄱㅣ 잘하십니다,1,story
267,김고은 연기 미쳤네요...,0,actor
268,재밌었습니다 배우들 연기력 짱,1,actor
269,감독님은 천재 배우님들음 연기천재 ㅎㅎㅎ,1,actor
270,존나무서웟음 기억하나도안남 영화의 80%는 눈귀막고 봐서 진짜 스토리 뭔내용인지도 모르겠음 개쫄보면 진짜 보지마세요....ㅎ^^,0,story
271,상영시간내내 긴장하면서 봤어요 배우들 연기가 구멍없이 압도적으로 잘해서 왜 천만관객이 넘었는지 알겠더라구요 잘봤어요,1,actor
272,재밋게봤습니다. 두번째 관람. 배우들 연기 👍,1,actor
273,무섭다 꿈에 나올 것 같다 ㅎㄷㄷㄷ,1,story
274,감독의 상상력이 기발하고 감동적인 것 같아요~~,1,story
275,의외로 재밌다. 천만돌파가 이해됨.,1,story
276,최고네요 최고 몰입도 눈이 아픔 ㅋㅋ 최고입니다,1,story
277,두번째 관람!! 지난번엔 남편과 이번엔 딸과 볼때마다 같은놀라움 역시 잘만들었네요,1,story
278,정말재미있었어요나중에 또보고 싶어요,1,story
279,재미있게 잘 봤어요~~^^,1,story
280,진짜 보고 너무 무서웠는데 또 보니까 또 보고 싶은 그런 매력이 있습니다..ㅠㅜ.,1,story
281,아주 재밋게봤다. 앞으로 이런 한국식 오컬트 영화가 많이 나왔으면 한다.,1,story
282,천만관객이라 기대하며 봤는데 그냥 그랬어요 김고은배우가 참 자연미인이구나 그런 생각만..,0,actor
283,왜 천만관객인지 알 수 있는 영화,0,story
284,재밌게 영화 관람했습니다,1,story
285,조조로 보니까 g질뻔.... 무서울까봐 안 보려다 유튜브 소개 영상도 리뷰들보니 마냥 무서운게 아니라는 생각에 봤는데... 늦게라도 본게 다행이다,0,directing
286,배우진이 미친 영화예요 스토리고 뭐고 배우들 연기가 미쳤음,0,actor
287,긴장감의 연속 .. 동티 떡밥 뱀 얼굴 떡밥 회수 되었는지 아쉬움.,1,story
288,딸이 이도현 잘 생겼대요. 또 보자고 난리지만 돈이 없어요. 돈 주세요.,0,story
289,2024년에 본 최고의 작품,1,story
290,큰 생각않하고 관람했는데 점점빠져들고 굿하는모습이 신기했으며 숨겨진 의미와 무서움이 공존했습니다. 끝이 허무했다는데 뜻을알면 괜찮은영화입니다. 저에겐 여운이 남는 영화입니다.,1,story
291,사운드와 장면이 다 좋았어요!,1,directing
292,신선한 시도라고 생각한다 김영삼시절 있었던 일을 민속적인 부분괴 잘 엮어 각색한 오컬트라고 생각한다 일본도깨비라고 거부감이 느껴진다하지만 나름 볼만했음,1,story
293,조금 무서운 부분도 있었지만 잼있었어요,1,story
294,너무 재미있었어요 ㅎㅎ,1,story
295,재밌게 잘 봤습니다... .,1,story
296,왜 마무리가 아쉽다는지 이해가 가긴했는데 그래도 재밌게 봤네요 특히나 굿하는 씬은 정말 일품이었음,1,directing
297,마무리가 살짝 아쉽긴한데 몰입도 있고 좋았네요,1,story
298,엄청 무서웠는데 재밌었어요.,1,story
299,2번 봐도 좋았어요. 숨겨놓은 의미 찾기 좋아요,1,story
300,중간에살짝..졸렸지만 나름볼만했어요 배우님들 연기가 제일좋았어요,1,actor
301,진짜 개갸개개개개재미씀,1,story
302,연출이 훌륭한 영화 배우들의 연기도 좋았음,1,actor
303,역시 연기 너무 잘하네요 잼있게 잘봤어요,1,actor
304,어마무시했던 영화..! 배우들 연기 진짜 말잇못..완전 몰입해서 봤네요 무섭게도 느껴진 장면들이 많았지만 오랜만에 잘 만든 영화 봤습니다!!,1,directing
305,연기도 좋고 몰입도 잘되고 나름 재밌게 본 영화,1,actor
306,무속영화중 제일 재밌게 관람했어요,1,story
307,재밌었어요 재밌고 신선하고 긴장되고 일본애들 화나고 ㅋㅋ 굿굿굿♡,1,story
308,배우들 연기가 너무 좋은 작품입니다,1,story
