index,Review,sentiment_predicted,category
104,후반부에 반전이 있네요 역시 인터넷도 사람도 믿을 게 못되네요.,1,story
105,무서운 스토리입니다. 앞으로 조심조심해야하겠습니다.,0,story
106,글쎄요 그냥 뭐 열린결말,0,story
107,영화가 많이 지루하네ㅠㅠ,1,story
108,나는 좋았는데 흥행 망한거보니 다들 별로였는듯,0,story
109,댓글부대가 대기업에 정규직이라니 진실일까?,0,story
110,미쳤어요 미쳤어요 배우님들 연기가 진짜 대박이에요 진짜 연기맛집이에요,1,actor
111,"아리송할 수도 있지만, 진한 여운과 생각하게 만드는 영화.",1,story
112,일단.. 호불호 갈리는 것 같은데 저는 재밌었어요! 진실보다 거짓이 섞인 진실이 더 진짜 같다는 말처럼 다양한 생각을 할 수 있었고 다양한 시도들을 보면서 재밌었어요. 영상도 예쁘고 연기도 너무 좋고 예고편부터 느꼈지만 소리도 너무 마음에 들어요. 재관람했는데 더 이해돼서 재밌네요.,1,actor
113,마지막이 조금 아쉬웠지만 재미있게 봤어요~,1,story
114,잘봤습니다 좋아요 감사합니다,1,story
115,뭔 얘기를 하고싶은 거야,0,story
116,약간 지루한 느낌이 드네요,0,story
117,흥미진진했고 연기가 좋았다,1,actor
118,"인터넷에 올라오는 글이 전부 거짓일 수도 있고, 사실일 수도 있다고 알려주는 영화",1,story
119,나는 별로요...12,0,story
120,설정이랑 나쁘지 않고 흥미로웠는데 결말이 아쉽....,0,story
121,2편 나오나요~~? 너무 열린결말..ㅎ 댓글 안믿은지 오래지만 영화보고 더더더 못 믿겠어요..ㄷㄷ,0,story
122,"이거 은근 재밌네 ~ 독특한 전개 , 멋진 손석구 ! ㅋㅋ",1,story
123,재밌어용!!!♥?♥?♥?,1,story
124,공감하면서 영화 관람했습니다.,1,story
125,생각 참 많이 하게 되는 영화라 좋았어용,1,story
126,엔딩 부분이 결론없이 끝나 약간의 아쉬움이 있었지만 나름 잼있게 긴장하며 봤네요,1,story
127,손석구의 연기는 정말 리얼하고 몰입되네요,1,actor
128,요즘 sns 많이하는 사람이라서 그런지 영화보는데 흥미있었고 현실 반영이 많이 된 영화라 재밌게 봤습니더,1,story
129,새롭고 현실고증 제대로인 영화,1,story
130,그냥저냥 쏘쏘~ 볼만했음. 마무리가 아쉬운 영화,0,story
131,손석구 때문에 봤는데 마칠때까지 먼가가 나올거같아서 기다렷는데 그게 마지막이 되버렷음,0,story
132,현실적인 영화네요 재밌게 잘 봤어요,1,story
133,내용자체는 신박한대 2기나올려고 하는곤지 끝맺음이 애매함 2기나오면 좋겠음,0,story
134,손석구 연기가 너무 잘했어요!!,1,actor
135,좋았어요 잘봤습니다 추천,1,story
136,화장실에서 볼일 보구 안 닦은 기분...,0,story
137,재밌어요 추천합니다 현시대를 잘 반영한 영화네요,1,story
138,새롭긴한데 끝이 난해하네요,0,story
139,스릴있고 빈틈없는 치밀한전개가 좋은영화,1,story
140,재미가 있는데.. 영화가 발단 단계에 서 끝,1,story
141,감독님의 의도처럼 관객들의 상상력을 자극하는 영화였습니다 !,1,story
142,완전 재밌게 잘 보고왔다. 흥미진진해서 영화 볼 때 잘 자는 프로 숙면러인데도 한번도 안 졸고 봤다.,1,story
143,반전이 있는 영화!!!,1,story
144,손석구님 연기가 좋았어요!!,1,actor
145,영화 댓글부대 좋았어요,1,story
146,잘 보았습니다~ 신선한 영화네요,1,story
147,정말 재밌습니다요 상상력울 자극하는 책과 같은 작품,1,story
148,"댓글부대, ,여론형성과 가짜뉴스의 폐해를 알리기 시작한 영화, ,",0,story
149,새로운 사실을 알게하고 내가 가끔 다는 댓글에도 신중을~내댓글이 남에게 엄청난 피해를 줄 수 있다. 댓글은~ 진실만 있는 진실일 수 없고 진실과 거짓이 조금 합쳐진 진실일수 있다는 사실에 댓글을 믿어서는 큰일난다,0,story
150,진실과 거짓의 경계는 과연..,1,story
151,이것이 사실이다 참 안타까운현실,1,story
152,손석구만 좋늠ㅇㅇㅇㄹㄹㄹ,1,story
153,재밌었어요ㅎㅎㅎㅎㅋㅋㅋ,1,story
154,꽤나 몰입력 있는 영화! 바지막 반전이 최고,1,story
155,적극추천한다.요즘 시대에 딱 어울리는 .긴 여운을 남기는 영화다.,1,story
156,그냥저냥 볼만했어요 킬링타임,1,story
157,거짓과 진실..헷갈려서 찜찜해요,0,story
158,내가 너무오락영화에 길들여져있었구나. 미안타. 그냥그랬어,0,story
159,손석구의 눈빛은 항상 진실.. 그리고 모든 사건은 현재진행형,1,story
160,연기 굿굿 손석구님의 톤이 넘 좋아요,1,actor
161,재미있네요ㅎㅎ편안하게 보기 좋아유,1,story
162,딸이 잼나다고 하네요 끝이~~,1,story
163,나쁘지않았었는데 마지막이 뭔가 정리도 안하고 급히 끝내려는 느낌이 강한 영화였어요.,1,story
164,언젠가 이 소재로 영화가 만들어질 것 같다는 생각은 했는데 드디어 만들어졌네요! 글이 여러가지를 움직일 수도 있다는 내용과 독특한 결말이 흥미로웠습니다^^,1,story
165,펜대하나가 세상을 움직일수있다는것이 속담예기인줄알았는데 댓글부대를 통해 현실적으로 와닿는다 뉴스에서 댓글로 세상이 떠들썩 했쓸때도 반신반의 했는데 지금에와서 생각해보니 공감이 간다,1,story
166,결말이 많은 생각을 하게 만드네요 ㅋ 뭔가 속시원하지 않고 더 답답한 결말이었어요. 뭔가 하나 해결되고 그 뒤를 캐는 과정에서 끝났음 그래도 좀 덜 답답했을텐데.,0,story
167,거대한 시스템에 도전하는 기자의 현실감 있는 내용과 배우의 연기가 실감 난다. 세상의 구조를 정확히 파악하고 있는 기자의 무모한 도전을 응원하는 심리가 발동하여 안타까운 마음과 애타는 마음이 내 자신을 감동 시킨다. 결말을 보여주지 않는 것도 내 자신을 영화에 참여하게 만든다.,1,story
168,퇴근하고 본다는 게 내 실수인 거 같은데…,0,story
169,킬링 타임용 영화였어요...,0,story
170,중간에 나가고 싶었음... 손석구라도 이 영화는 못살리네요 ㅠㅠ,0,story
171,긴장감 넘치고 시간 가는줄 모르고 잘 봤어요,1,story
172,기대했는데 노잼입니다,0,story
173,너무너무 쟈밌습니다ㅠㅠㅠ강추요,1,story
174,실제로 일어날수도 있을법한이야기라서 더 무서웠어요 배우들연기도 최고 였어요,1,actor
175,시작부터 끝까지 계속 긴장감을 놓지 않게끔 계속 생각하게 만드는 영화였어요! 사람에 따라 결론을 바라보는 게 달라서 더 흥미로웠네요,1,story
176,캐스팅에서 이미 끝난 영화. 완벽한 배우들. 결말이 허무하다는 평이 많았지만 나는 오히려 결말을 보고 소름 돋았음 열린 결말로 호불호는 갈릴 듯,1,actor
177,"음.. 공감도 안되고, 왜 이렇게 만들었을까 하는 생각이 드네요.",0,story
178,에그지수도 혹시 만전?,0,story
179,독특하고 빠른 전개가 매우 좋았고 반전이 많아 보는 재미가 있었습니다! 배우 연기도 너무 좋았구요.,1,actor
180,재밌어요~ 재밌어요~~,1,story
181,너 말투가 왜 그래? 인터넷 많이 하는 사람같아... 에서 인터넷 많이 하는 사람이면 재밌게 볼 영화,1,story
182,굉장히 몰입되고 현사회의 문제점을 담은 영화인 것 같아 너무 흥미로웠습니다! 원래 평 절대 안남기는데 좋은 영화인것에 비해 잘 알려지지 않은 것 같아 남깁니다.. 결말이 좀 아쉽긴 하지만 2가 나온다면 모든게 다 용서될 것 같네요!ㅋㅋ,1,story
183,등줄기를 서늘하게만드는 현실고발영화 강추,1,story
184,재미있었습니다~ 짱~~,1,story
185,너무 재미있었어요 ㅎㅎ,1,story
186,계속 생각하게 만드는 영화..!,1,story
187,재밌게 봤어요 연기좋았어요,1,actor
188,어느정도 예상되게 흘러가네요,0,story
189,굿 재밌게 잘 봤어요 연기자 수고하셨습니다,1,actor
190,영화 잘만들었다 사회고발 영화는 언제나 환영,1,story
191,배우들이 연기를 잘해서 나름 재미있게 봤어요,1,story
192,쏘오써오… 별로얌.. 하지만 손석구 짱짱,1,story
193,결말이 아쉬웠어요~ 마지막장면에서 이제 드디어~통쾌함을 기대하려는순간 엔딩... 배우들의 연기는 좋았습니다~,1,actor
194,이건 결말도 없고 진짜 잠이오네여,0,story
195,실화를 모티브로 하여 뭔가 와닿고 영화 자체로는 재미가 있진 않았어요,0,story
196,손석구 연기는 리얼입니다~~~,0,actor
197,소재는 좋은데 지루했어요,0,story
198,현실감이 참 무서운 영화였음,1,story
199,현실성 높은 소재는 좋았으나 결말에 다다르는 씬은 아쉽다,0,directing
200,재미없고지루했습니다,0,story
201,다들 연기를 잘해서 재밋었다,1,actor
202,저는 진짜 재밌게 봤어요! 결말도 감독님께서 일부러 그렇게 하신거라고 하셨구 짱 잘만드신것 같스비다 강추 !,1,story
203,요즘 시기에 공감할 수 있는 소재의 영화입니다,1,story
204,세상은 결국 현실과 사실만 인정한다.,0,story
205,뒷 마무리가 허전했지만 그래도 볼만 했어요,1,story
206,그럭저럭 볼만한 듯요 ㅎ,1,story
207,나름 재미있게 봤어요. 연기도 괜찮습니다.,1,actor
208,왜 상영관이 줄었지. 좋은영화 잼있는 영화,1,story
209,볼만합니다 볼만합니다,1,story
210,시대에 걸맞는 세련된 사회고발,1,story
211,그래서... 본론은 언제 시작임?,0,story
212,반전의 반전을 거듭. 뒷이야기가 궁금해지는 영화,1,story
213,잘 봤어요^^ 배우분들이 좋네요,1,actor
214,재밌는데 왜 에그가 낮은지 이해가안됨,1,story
215,"결론이 뭐고, 어디까지 사실인지 너무 애매하네요. 혼란스러워요.",0,story
216,마지막이 좀 아쉽기는 하지만 내용이 재미있어요,1,story
217,댓글부대 재밋는 영화엿어요,1,story
218,오우 핵노잼이었습니다,0,story
219,그냥 손석구니까 본 영화..,0,story
220,만전그룹 진짜 대단! 권력과 맞서 진실의 편에 서서 투쟁한 모든분들을 응원합니다.,1,story
221,초반은 좋았는데….. 초반은….. 후반으로 갈수록 아쉬움이 많아짐. 더 좋은 영화가 될수 있었는데 아쉽네요.,0,story
222,개인적으로 올해 최고의영호ㅏ.,1,story
223,영화 관람했습니다 영화 관람했습니다,1,story
224,완전한 진실보다 거짓이 섞인 진실이 더 진짜 같다,0,story
225,지루하고 별로네요. 손석구 안 나왔으면 안봤을듯,0,story
226,영화에서 아재냄새 나요…,1,story
227,스릴있고 재밌게 봤어요,1,story
228,반전은 좋았는데 결말을 그렇게 놔두고 끝내면 뭐죠,0,story
229,수면제~잘잤음~개꿀잠,0,story
230,볼안해어요 손ㅅ서국이굿이,0,story
231,하놔참 낙인거같네 이야기끝맷음을하지않고끝나니까어이가없네....이게거진백만이나온다는게의문이네,0,story
232,가나다라마바사아차자자자자,0,story
233,무슨말을 하고자 하는지 의도는 알겠으나 영화중간에 보다 나온 기분은 뭘까...,0,story
234,"기대이상. 인터넷 세상의 무서움에 또한번 경악하게 됨. 거짓이 거짓같지 않은, 진실은 더 진실같은, 말한마디에 뒤바뀌는 판도. 당하고만 있지않는 손석구의 활약도 멋짐. 흥행도 쾌거 이루길!",1,story
235,몰입감은 있는데 좀 복잡하게 느껴졌어요,1,story
236,그래서 결말이 이영준을 찾았다는거야 머야 결말이 먼 지 모르겠네 손석구 아니였으면 개 폭 망 아 이미 폭망이지? 영화에 망한 영화 나와있는데 지 내용인가? 댓글로 올릴련가 손석구 이름좀 먹여서?,0,story
237,"영화 내용이 매우 난해하고 복잡한 듯(???)해서, 댓글 쓰는것도 조금 머리가 아픈것 같아요.",0,story
238,사실과 거짓 그 사이 어디쯤...,0,story
239,이게 뭐지~~ 손석구님 얼굴보는 걸로 만족합니다 ㆍ,0,story
240,미로같은 현실. 누군가는 큰 이득을 보고 누군가는 죄없이 스러져갔을.. 이야기 같은 현실~,1,story
241,보고싶어서 이제서야 봤는데 재밌었어요.,1,story
242,그럭 저럭 시긴 보내기 좋네요,0,story
243,적절한 사실에? 기반한 연출로 흥미진진하게 보았습니다. 여론에 대해 생각해볼 여지가 충분했습니다. 다만 결말에 대해 조금 어려운부분이 있었던 점은 아쉬웠습니다. 결론적으로 런닝타임 내내 즐겁게 보았습니다!^^,1,directing
244,음.. 애매 연기자들 연기력이 다함,0,actor
245,킬링타임용으로 재밌게 보았습니다 ^^,1,story
246,흥미진진하게 보았지만 결말이 조금...,1,story
247,이게 대체 무슨 영화인지...,0,story
248,"약간 무슨내용인지 모르갰긴한데,, 소재는 되게 자연스럽고 좋아요!! 열린결말이 약간 아쉬워요ㅜㅠ",1,story
249,실화바탕이라면서 엔드크레딧에는 허구래요!!! 뭐지!??? 너무 재밌었어요 ㅎㅎㅎ,1,story
250,배우들 연기가 볼만한 정도였고,1,actor
251,영화 재밌게 잘 봤습니다,1,story
252,재미가 있으려다가 말았네,0,story
253,재밌어요 강추합니다.,1,story
254,"재미없지는 않다. 그러나 관객들은 이런 연출과 스토리 진행을 좋아하지 않는다. 사실로 시작한다고 하고, 끝이 없으면 영화기 보여주려고 하는 내용을 너무 관객에게 예의없이 던져버렸다.",0,story
255,너무재미있게봤어요 한국영화화이팅,1,story
256,난 몰입도 최고였는데 왜 주변에선 재미없다하지..ㅠ,1,story
257,결말빼고는 흥미진진했어요,1,story
258,재밌게봤습니다 댓글부대,1,story
259,베우님들 연기는 원래 모두들 잘한다고 들었지만 막상 보니까 더 잘하십니다ㅠㅠㅠㅠ 강추강추 맛깔나게 잘하시는지…!.!.!.! 계속 보고싶은 영화입니다~!,1,actor
260,내용이 흥미진진하고 재미있었어요 기자에 대한 관심이생겼어요,1,story
261,ㅑ3ㅑ27🫠🎋냐28우38듕73ㅠ려윶ㄷ,1,story
262,하.... 홍경 나만 가질 거야 진짜 팹택 아... 홍경 아... 오빠 ㅠ... ㅠ... ㅠㅠㅠ....,1,story
263,나쁘지 않았음 ~~~~,1,story
264,그냥 몰입감이 있어요 약간 내용이 좀 어려운 면도 있는거 같아요 약간 지루하면서 재밌는 영화? 현실이 무섭다는 생각을 들게 해주는 영화 인거 같아요 ㅋㅋㅋ,1,story
265,드라마로 만들었으면 괜찮았을 소재,0,story
266,영화 관람 했습니다 영화 관람 했습니다,1,story
267,현실감 있게 해주는 영화. 몰입하게 한다.,1,story
268,볼 만 합니다. SNS 정보를 바르게 판단 할 수 있는 능력도 있어야겠다.,1,story
269,좋아요~!~!~!~!,1,story
270,소름끼쳤습니다. 배우들 연기도 좋았구요~,1,actor
271,아 그냥 이런 결말을 원한게 아닌데,0,story
272,별로 기대하진 않았는데 생각보다 재미있었어요! 한국영화는 저랑 안 맞나봐요😅,1,story
273,나름 신선해서 좋았습니다.,1,story
274,생각할 거리를 툭툭 던져줘서 재밌게 봤어요,1,story
275,초반부 스토리를 잘 끌어가다가 마지막 부분에 심하레열린결말이다 이런부분을 싫어하는 사람이라면 재미없게 느껴질거 같다,0,story
276,몰입도가 있는 영화 근데 엔딩은 급하게 끊는 느낌?,1,story
277,시간 가는줄 모르고 봤는데 먼가 찜찜^^,0,story
278,손석구가 아까워~~~~,0,story
279,볼때는 흥미진진.. 끝나고는 읭?,1,story
280,저는 재밌었어요 근데 뭔가 결말이나 내용이 좀 호불호가 갈릴 수 있는 내용이긴 한 거 같아요,1,story
281,아 이래서 후반부가 아쉽다고 한거였구나..그래도 재밌었다.,1,story
282,좋았아요 너무 좋았습니다!,1,story
283,현실을 되돌아보게하는 영화. 씁쓸하다,1,story
284,기대 없이 봐서 그런가 볼만한디?... 굳이 현실이다 생각 말고 영화다 생각하고 봐서 괜찮았을지도,1,story
285,생각보다 재미있게 봤어요,1,story
286,말은 칼보다 쎄고 날카로우며 강하다.,1,story
287,담론하나는 확실히 알겠다,1,story
288,뭐가 진실이고 뭐가 거짓인걸까. 배우들의 연기가 돋보였다,1,actor
289,괜찮았는데 살짝 뻔한 이야기인듯한??,1,story
290,추천합니다 만족합니다 감사합니다,1,story
291,"마지막의 마지막까지 아무도, 아무것도 믿지말라! 어느것이 진실이고 어느것이 가짜인지, 어디까지 믿어야하는지 생각해보게 만드는 영화입니다! 현대사회의 인터넷 세상속의 중요함을 다루고 있고 댓글에 대해 타자를 치기전에 한번더 생각하기를 바란다!",1,story
292,뭘 말하고 싶은건지 그냥 결말을 보여줬으면 안타깝네요,0,story
293,잼나게 봤어요 댓글부대!!,1,story
294,찡뻤킹♡♡성철 밴님 연기 최고고 팀알엡 케미 짱,1,actor
295,재밌어요 시간가는줄몰랐어요,1,story
296,뒤로살수롯 재미없다.,0,story
297,"좋네요 이스트 에그, 메타포 좋아요",1,story
298,"과감하고 패기가 돋보이지만, 그래서? 라는 의문이 든다.",0,story
299,살짝 지루하기도했지만 괜찮게 관람했습니다~,1,story
300,손석구만 보이는 영화 ㅜㅜ,0,story
301,어떤 결말이 진짜일지 상상하게 하는 재미가 쏠쏠해요. 출연 배우들 연기도 훌륭했습니다,1,actor
302,몰입감있고 배우들 연기도 좋아 잘 보았는데 끝마무리가 좀 아쉬웠어요.,1,actor
303,친구랑 말다툼하고 우는 남자 극호감,1,story
304,재밌어요 손석구 잘생김,1,story
305,재밌는듯 지루한듯 했어요 연기력은 좋습니다!,0,actor
306,찝찝한 결말까지 하이퍼 리얼리즘 그 자체,0,story
307,재미있는에 이제는 이런 영화는 영화관 가서 보는게 뭔가 돈이 아깝다,0,story
308,생각보다 재밌었음. 시민덕희랑 비슷한 부류의 영화인듯,1,story
309,재밌었어요~ 끝이 조금 허무ㅠ,1,story
310,근데 그런거 길어서 안 읽어,0,story
311,앞부분은 웅장하게 무게 잡았다가 후반부에서 김빠짐,0,story
312,나름 괜찮게 본 작품입니다.,1,story
313,두번 봤다. 어찌나 빠르게 지나가는지 휙휙 지나가는 화면에 정신줄 붙잡느라 두번 봤더니 보인다 보여!,0,story
314,"호불호 갈리는 것 같아서 큰 기대를 안했는데 재밌었어요! GV 까지 보게 됐는데 확실히 연출 의도에 대한 더 확실한 답을 듣고, 어떻게 영화가 제작 됐는지 관해서 들을 수 있어서 더욱 재미있었습니다!",1,story
315,솔직히 보고 나서 그냥 손석구만 잘봤다는 생각뿐 ㅜㅜ,0,story
316,몰입감있는 연출에 100분이 순식간이었다.,1,directing
317,내용이없네 넘 이상하네,0,story
318,그냥저냥 재밌게 봤습니다 댓글부대!,1,story
319,볼 만 합니다 손석구 댓글부대,1,story
320,킬링타임용으로 관람하면 괜찮아요.,1,story
321,개연성도 부족하고 왜 영화를 만들었는지 돈과 시간이 아까웠던 영화였습니다,0,story
322,도통 뭐가 몬지?!!! 실패다,0,story
323,손석구 때문에 봣는데 뭔내용인지 잘 모르게 벙찌면사 봤네요 손석구 잘생겨서 봣다,0,story
324,댓글이 무서운 세상 세상,1,story
325,댓글을 잘 달아야한다규,0,story
326,끝이 영~~~ 끝이 영~~~끝이 영~~~끝이 영~~~,0,story
