index,Review,sentiment_predicted,category
55,듄 최고 ㅠㅠㅠ 파트3 언제 기다리냐 제발 빨리 와 ㅜㅜㅜ,1,story
56,이렇게 웰메이드 된 영화를 볼 수 있어 고마운 마음입니다~ 3편 기대!!,1,story
57,아이맥스 예매 일정 좀 선공개하거나 VIP 혜택좀 주세요 암표쟁이들 때문에 몇달간 예매 실패하다 결국 2D로 봤어요,0,story
58,3편이 기대됩니다^^ 정말 최고였어요,1,story
59,세시간이 지루하지 않음 재밌게 봤어요.,1,story
60,올해 상반기 탑1 멋지다,1,story
61,화면이 아름답고 음악이 좋았다.,1,directing
62,영상도 좋았지맛 음악도 좋은듯,1,directing
63,듄의 절정을 직접본듯한느낌입니다 아름다운 광경에 너무나행복한 관람이였습니다,1,story
64,긴 상영시간에도 지루하지않을만한 영화,1,story
65,웅장하고 거대함. 숨막히는 장면들에 심장이 멎는 느낌. 긴 러닝타임에도 지루함이란 없다!^^ 👍,1,directing
66,3편은 언제 나오나요?,1,story
67,3편이 기대된다. 👍🏻,1,story
68,웅장함 다들 그렇게 리산 알 가입! 외치며 빠져들겠지,1,story
69,별로였어요~!~!~!,0,story
70,"너무너무재밌어요!!! 진행이 조금 빠른감은 있지만, 박진감 넘쳤습니더",1,story
71,매력포인트 1도 없는 3시간짜리 영화,0,story
72,정말 잘 만들었다 1편에서 지루함을 전개속도랑 긴 대사말고 인물의 표정을 클로즈업해서 빠르게 이해시키고 넘어가서 시간이 지루하지 않아서 재밌었음,1,story
73,goo0oooo0ooo0ooo0ooo0ood,1,story
74,끝내줬다. 리산 알 가입,1,story
75,영상미 미쳤고 폴 캐릭터도 멋있고,1,actor
76,잼있어요잘봤습니다.,1,story
77,커무돟언뉴노노뉴튜ㅠㅌ,1,story
78,잼있어요잘봤습니다.,1,story
79,폴 보러갔다가 페이드로타에 빠짐,0,story
80,잘봤습니다~~~~!,1,story
81,goodgoodgood,1,story
82,역시 보길 잘했다👍🏻,1,story
83,듄3 얼른 나오길 ㅠㅠ 듄 최고,1,story
84,"영상과 내용, 연기, 연출 모두 최고!!",1,directing
85,리산 알 가입!! 리산 알 가입!!,1,story
86,기대 이상으로 좋았던 영상미와 연기,1,actor
87,아날로그적이기도 하고 미래지향적이기도 한 영화. 근래 황홀한 감정을 느끼게 해준 영화,1,story
88,잼나게 잘보았어요!!!! 3편도 나중에 ㄱㄱㅇ,1,story
89,모래알이 모여 폭풍이 되다,1,story
90,"최애 듄, 듄3까지 버틴다 버텨",0,story
91,아이맥스로 볼 수 있으면 좋겠지만 듄은 뭔들 좋아요,1,story
92,파트3 언제 기다려ㅠㅠ,1,story
93,"사운드, 영상... 진짜 대박이에요",1,directing
94,생각보다 잘 만든영화 음향이 잘 어우러진 영화 샬라메가 매력적인 영화,1,directing
95,서사가 깔끔하게 잘 진행됨,1,story
96,1편은 졸면서 봤는데 2편은 재미있게 봤네요~ 3편 대전쟁이 궁금해지긴 합니다,1,story
97,우와 1편보다 2편이 훨씬 재밌다!! 대박!!,1,story
98,미쳤다는 말밖에 안나옴 3편이 기대된다,1,story
99,좋았어요! 흥미진진해요,1,story
100,막차 탔는데 너무너무 스케일도 크고 재미있었어요,1,story
101,전편을 보고 보면 더 재미 있을 것 같습니다,1,story
102,imax에서 보는 영화,1,story
103,새벽에 보기에는 좀빡쎄구먼,0,story
104,영상미가 뛰어나서 몰입해서 봤어요,1,directing
105,초반엔 좀 지루했지만 스토리 전개는 좋았음 ㅋ,1,story
106,이해할수록 재미가 더해짐 본전 뽑으려면 세세한 설정까지 찾아봐야할듯,1,story
107,정말 아이맥스관 웅장합니다~~배경음악두 좋구 지루함없이 잼나게 봤습니다!굿,1,story
108,영화가 좀 어렵고 불친절함 그래도 걸작인듯,1,story
109,오랜만에 대작을 만났네요 기대에 어긋나지 않는 연기와 탄탄한 스토리 웅장한 스케일 다음편이 기대되네요,1,story
110,듄2 그것이 영화이니까 끄덕,1,story
111,1보다 2가 훨씬 재밌었어요 근데 영화가 세시간 정도 되니까 좀 힘들더라고요,1,story
112,화면 스케일만 크지 내용면에서는 별로인듯 하네요,0,story
113,길다; 살짝 졸린 부분도 있었지만.. 우리나라엔 없는 스케일과 씨지 최고!!,1,story
114,재밌게 봤어요 추천합니다,1,story
115,3편이 나오겠죠. 그때까지 또 한 없이 듄만 보는 사람이 되,1,story
116,너어어어어무 재미있게 봤아요!,1,story
117,snekdmmcmdmd,1,story
118,"영화, 극장, 아이맥스의 존재 이유라고 느껴질 정도의 압도적인 영상. 자신의 운명을 거부하고 또한 받아들이는 메시아, 그리고 그것을 찬양하고 또한 회의하는 시선. 이 정도 스케일의 자본으로 이렇게 진중한 영화를 찍는건 드니 빌뇌브 밖에 없다고...",1,directing
119,최고예요!! 1편보다도 더 몰입감 엄청나네요,1,story
120,기대했던만큼은 아니었지만 재미 있었어요.,1,story
121,경이로운 영화다 시리즈의 마무리가 궁금하다,1,story
122,gooood gooood gooood,1,story
123,gooood gooood gooood,1,story
124,너무 오래 기다렸다. 전작을 다시 보고. 관람해야. 이해가되는듯?,1,story
125,모래바람 탄탄한스토리 굿,1,story
126,모래바람이 언제끝날까,0,story
127,재미있게 즐길 수 있는 재미있는 시간을 보낼,1,story
128,아이맥스관에서 보았으면 더 좋았을 것 같은 웅장하고 너무 멋있는 영화!,1,story
129,흥미진진하게 잘 봤네요 뒷부분이 살짝 아쉽기도 했어요,1,story
130,진짜...눈도 귀도 행복해지는 영화,1,story
131,용아맥에서 본 듄 파트2 최고였다👍,1,story
132,안다 다 메시아 산라!!!!,1,story
133,아이맥스에서 볼 수 밖에 없는 웅장한 영상미. 전율을 느끼게 하는 음악. 배우들의 연기와 감독 연출은 러닝 타임이 긴 영화를 그다지 길게 느껴지지 않게 만든다.,1,directing
134,사막 장면과 우주의 공간감이 매우 좋습니다!,1,directing
135,점점 더 재밌어짐ㅠㅠ 긴 러닝타임에도 지루하지 않음,1,story
136,재밌어요! 웅장하고 중간에 약간 지루했어요,1,story
137,매우 좋았습니다 다양한 관람관에서 더 많은 관람을 해보고 싶어요 내용고 연기도 배우도 완벽입니다,1,actor
138,이차 관람이었는데도 여전히 최고의 영화라고 생각 합니다,1,story
139,아맥으로 보니 더욱더 웅장했어요 흥미롭게 잘봤습니다.,1,story
140,기대했던 것만큼 만족스럽게 본 영화! 강츄!,1,story
141,대작이라 두 번 보았더니 이해도 잘되고 더 재미있어요. 두바이 사막투어 갔더니 ‘듄’ 생각 많이 났어요. 개인적인으 로 오스틴 버틀러 연기가 인상깊었어요,1,actor
142,명작입니다. 최고입니다,1,story
143,릿산 알 가입!! 이제 우주전쟁이다!!,0,story
144,역시 돌비에서 보니최고.. 연기도 최고고 확실히 1보다 스케일이 커져서 더 볼맛낫다,1,actor
145,미래 칼전 중검으로 싸우는 청동기 시대가 이랬을거 같다,0,story
146,제대로된 상영관에서 웅장하게 보고싶었는데 일반관에서 보게되어 아쉽지만 영화자체의 만족도는 만점 ~!^^,1,story
147,역시 두말할것없는 명작,1,story
148,역대 최고의 sf 걸작...,1,story
149,용아맥으로 보니 재미가 더하는거 같다~~~,1,story
150,너무너무 기다려왔던 영화. 또 보고 싶다,1,story
151,예술입니다 영화에 참여한 모든 분들께 고맙습니다,1,story
152,너무 시각적 음향적으로 압도적인 작품 아이맥스를 놓쳐서 아쉽다 ... 더 오래 해줄줄 알았는데 늑장부리다가 망했다 ㅠㅠ 용아맥 다시 걸어줄날만을 기다리며..,1,story
153,1편보다 재밌고 전개가 빨라 좋아요.,1,story
154,1을 안 봐서 그런지 저한테는 좀 난해했습니다..,0,story
155,대의를 위해 쉬어가는 느낌,0,story
156,내가 태어난 이유. 듄 2를 보려고.,0,story
157,보기전에 이전 시리즈 안 보았어도 유튜브 정리 영상 정도는 꼭 보고 가셨으면 좋겠어요 마블 시리즈 즐겨본 제 타입에는 3시간 좀 힘들었습니다 ..,1,directing
158,진짜 세번은 봐야함! 너무 재밌음,1,story
159,리산알가입! 리산알가입!,1,story
160,"듄1 보다 훨씬 재밌고, 빨리 듄3 보고 싶네요",1,story
161,"엄청난 영상미와 음악, 스토리 그러나 젠다야..아무리봐도ㅠㅠ",1,story
162,칼라단을 떠나 아라키스에서 다시 시작된 구원자의 발걸음,1,story
163,시간가는줄모르고 봤어요 스토리 전개도 빠르고 티모시 멋있네요 ^^ 3편 기대되요 빨리 나왔으면 좋겠어요,1,story
164,과연 듄….아아아아~~~~,0,story
165,하 드디어 봤어 또봐야지,1,story
166,용산 아이맥스 자리 겨우 구해 2번째 관람. 마지막 3편 언제 기다리나ㅜ,1,story
167,"웅장한 스케일, 다음이 기다려지는 영화",1,story
168,시간가는줄 모르고 봤습니다,1,story
169,다수가 열광하는 대상을 혼자 멀뚱멀뚱 볼 때의 당혹스러움.,0,story
170,솔직히 듄1보고~와우.... 내용이해하기가 초반엔 조금그랬는데...은근히 빠지게 만드는영화* 듄2도 사이사이~~그느낌이 없지않아있었지만 마지막?!3편도 기대하게 만드네요~ 4편도 혹?? 음..3편세서 매듭드ㅡ 좋을듯하고 ㅎ (제생각),1,story
171,재밋게 봤어요 우주시대에 왜 칼들고 싸울까요? ㅎㅎ,1,story
172,너무 재미있었어요. 아이들과 함께 가족영화 짱,1,story
173,주변 후기가 너무좋아서 기대하고 봤는데 정말 1편은빌드업이라고 해도 좋을만큼 좋았고 만족스러웠어요. 아이맥스로도 다시보고싶어서 계속 자리나길 기다렸는데 계속 매진이더니 금새 내려버려서 너무 아쉽습니다.,1,story
174,파트1을 그대로 이어가면서 더욱 풍부해진 스토리 서사 스펙터글한 영상 배우들의 열연 특히 음악이 인상적이었고 음향도 귀를 호강시켜주었습니다 감독에게 박수를 보냅니다^^ 모래행성을 제대로 느끼고 나왔습니다~파트3도 기다릴께요~듄^^,1,directing
175,역시 용아맥! 국내 최대 스크린은 물론 유일한 1.43:1 비율로 스크린 전체를 꽉 채운 영상으로 바뀔때는 정말 압도적이다! 먼 미래인데 마치 중세시대처럼 칼싸움을 하는 진부한 전개가 내 취향은 아니라 1편은 시큰둥하게 봤지만 역시 아이맥스로 보니 스펙터클한 영상과 음악으로 몰입감이 엄청남!,1,directing
176,나는 재미있었습니다^^,1,story
177,두둥두둥두둥 다음편이 기대되네요 곧볼수있길바래요,1,story
178,파트3 빨리 보고싶네요~,1,story
179,메시아 알라 예수 그리고 티모시,1,story
180,3회차인데도 몰입되면서 재밌었어요 인생 영화가 되겠네요,1,story
181,좋앗좋앗좋앗 습니다다,1,story
182,2024년 최고 작품 👍,1,story
183,1편에서 이어지는 기대감을 충족시킨다.,0,story
184,멋졌어유 스토리도 영상도,1,directing
185,최고의 영화 다음편이 기대된다,1,story
186,"아 진짜 완전 재밌어요.캐릭터들 매력있고 설정도 재밌고,한번 더 보려구요.",1,actor
187,1편보다 더 흥미롭게 봤어요,1,story
188,"와… 1편은 지루해서 졸았는데, 2편은 3시간이 후딱 지나갔음!! 또 보고싶다!!! 리산 알 가입!!",1,story
189,꿀잼 이예요 👍 😍 😎,1,story
190,리산알가입! 으로 시작해서 리산알가입!으로 끝났다,0,story
191,3폄이 기대가 돼요 빨리 나와라,1,story
192,기대했던 것 만큼 최고예요 아이맥스 짱짱맨,1,story
193,러닝시간이 조금도 지루하지 않았음 아이맥스선택이 탁월했음 남주가 너무 멋있는 그를 위한 영화같음,1,story
194,용아맥 정중앙 ㄹㅇ레전드 F23 초반에 약간 어지러웠는데 G열이었으면 딱 좋았겠다,1,story
195,파트1은 보다가 잠 들었는데 그나마 파트2는 괜찮은 듯 합니다. 그것도 그나마지 엄청 재밌다까지는 아니고 뭐 ㅎㅎ 볼만한 정도인 것 같아요 ㅋ,0,story
196,역시 극장에서 볼만합니다 런닝타임이 좀 긴데도 좋았습니다,1,story
197,IMAX를 본건 신의 한 수 였습니다 브금도 엄청 웅장합니다,1,story
198,이르케 재밌는걸 보셔야될텐데,1,story
199,역시 기대를 저버리지 않는 서사 … 다음 이야기도 이어질텐데….. 어떻게 기다리죠…? ㅠㅠ,1,story
200,좀 지루했지만 좋았어요,1,story
201,진지한 스토리네요 볼만 했습니다,1,story
202,최고의영화. 아이맥스 제발 한주만 더.. 두번보고싶은데 한번관람한게 아쉽네요,1,story
203,오랜만에 보는 듄 재미나게 보았습니다.,1,story
204,"듄2 를 보고 나오는데 많은 사람들의 반응이 뭐지? 였다. 이래서 듄1을 보고 와야하는데, 그냥 입소문만 듣고 데이트할 때, 선택하면 안되는 영화다...^^",0,story
205,재미있게 실감나게 잘 봤어요,1,story
206,1편보다 재밌게봤어요 한번더 보고싶은데 우리동네서는 상영이 끝났어요주,1,story
207,웅장해지는 연출과영상미,1,directing
208,<듄> 은 확실히 4DX로 봐야하는 영화에요. 몰입감이 최고 였어요.,1,story
209,최근 3년간 본 영화중 최고,1,story
210,1편보다 나은 2편은 없다는데 이 영화는 예외!!,0,story
211,별로..졸리고 지루함,0,story
212,완벽합니다. 이건 미친영화 입니다,0,story
213,팬클럽 가입! 정회원 가입!,1,story
214,단연코 근래 본 영화 중 최고였다. IMAX 로 보길 잘했다. 리산 알 가입.,1,story
215,영화관에서 봐야하는 영화에요. 러닝타임이 길지만 영상이 압도적입니다. 잘 봤습니다.,1,directing
216,"역시, 기대를 저버리지 않네요. 스케일도 크고 스토리도 탄탄합니다. 좋았습니다.",1,story
217,"명작 다음에,재계봉하면 또 보고 싶다 압도하는 그래픽",1,directing
218,총선 하루전 심야영화 관람,0,story
219,아이맥스로 보길 잟했어요,1,story
220,역대 최고의 블로버스터 영화 중 하나,1,story
221,듄파트3도재밌겠다 빨리나오길,1,story
222,장대한 대 서사를 한편 봤다 집으로 오는길 오토바이 타고 오는 모습이 벌레를 타고 가는듯 주위의 건물들은 모래로 변해 나에게로 덥쳤다,1,story
223,재밌어요!! 3편 기대됩니다!!!,1,story
224,재밌어요 Imax관 너무좋아요,1,story
225,내가 본 최고의 SF 영화,1,story
226,완전 최고 긴말이 필요없음 👍,1,story
227,24년 최고의 영화 듄3 언제 기다리나요,1,story
228,듄 기대한만큼 재미있었어요,1,story
229,역시 기대기대기대 했던 만큼 이네요,1,story
230,간만에 대작이었어요. Good!,1,story
231,행복했던 165분. 리산 알 가입!,1,story
232,제 취향과 딱 맞아서 후속작도 아주 기대됩니다 너무 재밌었습니다,1,story
233,아주 재밌게 봤습니다 추천,1,story
234,아이맥스로 못 본게 아쉬워서 두번째 관람!! 스케일이 훨씬 압도적이네요,1,story
235,뛰어난 영상미와 역시나 싶은 한스짐머의 ost가 눈과 귀 모두 즐겁개 해준다,1,directing
236,드니는 정말 대단..자신의 색깔을 살림과 동시에 대중성도 잡다니 너무 좋았어요,1,story
237,두번째보는 듄2...영화는 대작...근데 사막에 정말 저런 벌레가 살진않겠지? 근데 해도 해도 너무하네 영화관들 상영을하려면 포스터를 여유있게 만들지 장난하냐? 롯데나 cgv나...내가 영화관억 뿌리는 돈이 얼마인데.' .아예 첨부터 없었음 모를까...매번 소진이라니...,0,story
238,스토리는 다소 올드해도 연출의 힘,1,directing
239,다시 기다린다. 3부를.,1,story
240,왕관을 쓰는 자. 그 무게를 견뎌라!,1,story
241,웅장한 영상미. 스토리 전개가 좀 빠른감이 있었지만 그게 또 지루하지 않게 작용을 했다. 전투씬은 정말이지 압도적이었다,1,story
242,스케일이 크고 몰입해서 봤다.,1,story
243,"영화 좋네요 IMAX로 꼭 보세요 광활한 사막 배경이라 이 영화는 일반상영관용 영화가 아니에요 내용 마지막에 통쾌하고 CG, 영화 음악 웅장하네요 돈 아깝지 않은 영화였습니다. 연기는 여전사역 여주가 멋있고 좋네요",1,actor
244,"사막, 먼지, 음모, 복수, 욕망, 예언 끝",0,story
245,웅장한 스케일과 분위기가 압권이다!,1,directing
246,이 또한 시작 처음 영화를 봤을땐 듄1을 본후 기대감이 큰 상태로 보았는데 2를 보면서 조금씩 이해안되는 부분이 있었고 재미는 있었지만 압도적인 느낌은 아니였으나 이 영화를 다시보니 처음 본 내용이 아닌데도 큰 여운과 전율 그리고 뜨거운 무엇가를 느꼈습니다 MASTERPIECE.,1,story
247,개노잼 뭔소린지모르겠음,0,story
248,1보고 지루했는데 2는 너무 재밌다. 미래를 보는 폴의 아픈 눈빛이 인상적이다. 모래벌레 타는 것 멋지네!,1,story
249,거의 세시간이 순식간에 흐르는 마법같은 시간,0,story
250,3시간 동안 숨가쁘게 전개되는 스텍타클 박진감~^^,1,story
251,"지옥의 묵시록, 아라비아 로렌스, 모던타임즈, 글래디에이터...",1,story
252,듄2 폴의 고민과 챠니의 마음.. 생명의 물을 마시게 된 폴..북부에서 챠니와 보냈던 시간이 계속 생각나는.. 리산알가입!!,1,story
253,중동의역사와 제국의 역사를 알수 있었습니다,1,story
254,그냥저냥 나쁘진 않으나 조금 아쉬움,0,story
255,굳굳 사운드가 아주 훌륭합니다,1,story
256,아이맥스서 본 보람이 ~ 전편보다도 더 잼있고 시간 가는줄 모르고 봤습니다,1,story
257,이런 영화가 제 취향은 아닌건지.. 웅장한 영상미와 음향은 훌륭합니다,0,directing
258,듄은 아이맥스를 위한 영화,0,story
259,티모시 .. 대박 멋있음 영화 또 보고싶음,1,story
260,"웅장한 화면과 사운드는 업그레이드,1편같은 루즈함도 약간..",0,story
261,스틸가씨 리산 알 가입 덕후신 듯,0,story
262,스케일은 크지만 전반적으로 화면이 어두워서 아이맥스로 안보길 잘한것 같아요 블레이드 러너때부터 느낀점인데 감독이 SF장르를 전체적으로 어둡고 선명하지 않게 처리하는걸 선호하나봐요,0,story
263,"내 취향은 아니지만 영상미, 사운드 넘 좋았어요.",1,story
264,젠데이아 리산 미 가입,1,story
265,이런영화는 극장에서 봐야해요,1,story
266,"10,000년 앞서간 장르 표현력. 음향과 이미지만으로 이야기를 장악하는 궁극의 압박감. 훗날 극장이 무엇인지 묻는다면 이 영화를 보여줄 것.",1,story
267,반지의 제왕 이후 나온 판타지 영화 중 최고,1,story
268,나도 모래 바람을 한껏 들이마신 기분! 파트3이 더욱 기대된다,1,story
269,"용아맥으로 봐야 찐...🫨🫨🫨 쿠키는 없고요,,, 재밋슴다,,, 최고에요 아맥 내리지 말아주세요",1,story
270,영상미 좋고 연기도 좋아 긴시간이라 느끼지 않고 재미있네요,1,story
271,"압도하는 스케일과 영상,스토리 모든것이 완벽했습니다. 티모시는 상남자가 됐네요",1,story
272,등딱지에 갈고리가 박히는건 참아도 층간소음은 참지않는 모래벌레,0,story
273,영화 만들라고 했더니 명화를 만든 감독 연기 하라고 했더니 갑자기 연기 차력쇼 하는 배우들 그리고 덕질하는 한스짐머,0,actor
274,티모시 샤르르 샤랄라 샬라메,1,story
275,Breathtaking!,1,story
276,배우 연기좋고 스토리 다 좋아요~^^,1,story
277,역시!! 빨리 다음편이 나오길 기다립니다.,1,story
278,그냥 저냥 볼만한 영화 넘 기대를 해서 그런가 ㅋ,0,story
279,지린다 빨리 파트3 나오길,1,story
280,그냥 시네마 그 자체!!!,0,story
281,듄 파트3 기대됩니다 츄천츄천,1,story
282,2024년 1분기 최고의 블록버스터,1,story
283,빨리 다음편 줘요ㅠㅡㅠ,1,story
284,3시간을 버틸 수 있을까 걱정했지만 영화보는 내내 몰입감과 영상미 배우들의 연기가 좋아서 시간 가는줄 몰랐습니다,1,actor
285,아이맥스로 보니 더 좋았습니다,1,story
286,주인공의 성장 서사. IMAX 최적 영화. 3편이 기대되는 영화. 잼있게 봤어요.,1,story
287,너무 재밌어용...ㅠ 한번 더 보러갈꺼에요ㅠㅠ,1,story
288,아이맥스에서 보길 잘했다,1,story
289,1편 생각하고 안보려고 했었는데 보기를 잘 했네요! 완전히 다른 스케일!! 꼭 봐야해요~~,1,story
290,엠제이는 벌레 타고 피터한테 가면 되지만 에이미는 뭔 죄를 졌다고 또 로리 같은 놈을 만나야 하는겨,0,story
291,다음 편이 너무 기대가 됩니다.,1,story
292,"그저 빛, 그저 감탄만 나온다.",0,story
293,음악과 영상미 주연배우의 연기가 멋져요,1,actor
294,영화관에서 보세요 꼭 리산 알 가입,1,story
295,영등포 아이맥스의 의자 진동은 죽이네요,0,story
296,스토리 탄탄하고 3편 기대되네요,1,story
297,듄1보다 전개가 빠르고 화려하고 재밌어요!,1,story
298,영화감독과 음악감독 두 분이 만나서 기뻤습니다... 그밖에도 어느 한 군데 빠지지 않는 수작이라고 생각이 듭니다.,1,story
299,"두번봐도 재밌다,,,,",1,story
300,좋았어요 원작 듄보다는 화려함이 덜 했어요,1,story
301,듄2 스케일이 남다르네요~~듄3편이 기다려집니다~~,1,story
302,이걸 왜 벌써 내려요? 방탄 슈가님 콘서트도 다 안 차는거 같은데 좀 남겨주시지 시간대.. 아이맥스는 하나밖에 못하나.. 여러번 보고싶은디 ㅠ,1,story
303,대단히 재미있게 보았습니당,1,story
304,최고의 sf영화! 듄3이 기다려진다,1,story
305,영상미 사운드 모두 좋았습니다,1,story
306,무게감이 인상적이었다,1,story
307,연출 및 OST는 최고입니다. 웅장함도 엄청납니다. 스토리는 살짝 아쉽긴해도 매우 좋은 수준입니다. 오랜만에 엄청난 영화의 탄생인거 같네요. 듄의 웅장함 영상미 등을 담을 수 있는 영화관은 용아맥이 유일한거 같네요. 일반관이나 타 특별관보다 훨씬 좋습니다. 듄은 무조건 용아맥!,1,story
308,챠니의 마음도 이해가 되요,1,story
309,영상미 연출 비지엠 머하나 빠지는게 없는 영화입니다 파트3 얼른 개봉했음좋겠어요,1,directing
310,아이맥스로 2차 관람입니다. 처음 볼때 못 봤던 부분들이 보이네요.,1,story
311,기대만큼은 아니였ㅇㆍㄱ요 ㅠ,1,story
312,아이맥스로 봐야할영화,1,story
313,고냥 볼만해요 냥뇽냥뇽 뇽냥,1,story
314,아이맥스관에서 봐야할 영화. 사막에 같이 있는듯했다,1,story
315,웅장한 ost 아름다운 영상미 1편보다 더 재미있는 서사,1,story
316,세상의 주인을 찾아서 싸운다,1,story
317,"I want you to know, I will love you as long as I breath.",1,story
318,집중하느라 눈은 뻑뻑했지만 잼있게 잘 봤어요!,1,story
319,"나 티모시에게 빠져부렸다… 정말,,, 너무 연기 잘한다ㅠㅜ",1,actor
320,3시간...난 안맞는걸로,0,story
321,자네의 믿음이 눈을 가리고 있네 두려움은 정신을 죽이머 소멸을 불러오는 죽음이다 두려워하지 말아라 억압은 종교를 번성시킬 뿐이다 억압하지 마라 계획 속의 계획이네 혈통은 확보했다 욕망과 모멸감이 그 아이를 다룰 방법이다 통제 가능하다,1,story
322,Part 1 이 잘 기억나지 않아서 몹시 아쉬웠어요. 웅장한 스케일의 연기력 짱인 배우들에 몰입해서 넘 잘 봤습니다~ part 3를 고대하며~~~^^,1,actor
323,영상미 좋았습니다 bb,1,story
324,중반부터 몰입감 장난 아니었다.,1,story
325,영화 듄파트투 최고였어요,1,story
326,듄 1을 너무 재밌게 보고 시리즈에 빠져버렸답니다 듄2 스토리도 역대급!!! 스케일도 액션도 연출도 모든게 역대급!!! 영화보는 내내 나를 집어삼킬꺼같은 영상미에 정신을 못차렸어요,1,directing
327,오늘 마지막으로 아맥으로 관람하고 옴. 다회차를 봐도 차음에 전율을 느꼈던 장면에서 또다시 소름이!!,1,directing
328,잠시라도 한눈 팔 수 없는 몰입감..좋았습니다,1,story
329,몇번째 다시 보는지ㅜㅜ 마지막 피날레는 용아맥에서!,1,story
330,사전 예습하고 봐야지 이해가 되는 영화 그래도 영화퀄리티는 대박!!!,1,story
331,자막을 읽기가 힘들어서 내용파악이 힘들긴 했어요 ㅠ 부족이름들도 어렵더라고요! 사전공부 좀 해가면 더 즐거운 관람이 될 듯 합니다!,0,story
332,넌너너너무 재미있어 볼만합니다,1,story
