index,Review,sentiment_predicted,category
40,공연도 관람했지만 영화로 보는 디데이 더 무비는 또 다른 느낌이라 재밌어요! 현장에서 보지 못했던 모습들을 다양한 각도로 고화질로 볼 수 있어 좋았고 사운드도 실제 현장만큼이나 너무 좋았습니다! 작년 8월로 다시 돌아간 느낌이에요! 또 하나의 추억이 생긴 것 같아 행복했어요,1,story
41,최고였어요💜,1,story
42,너의 노력 우리의 추억을 다시 알려줘어 고마워 나의 가수 나의 멋진 사람아🩷,1,story
43,방탄소년단 평생 보라해 ♡,1,story
44,퇴근 후 힐링 제대로! 민윤기 👍,1,story
45,아미도 아니고 어거스트 D의 음악을 즐겨듣지도 않지만 민윤기의 단단함을 좋아하기에 보러 갔는데 뒤로 갈수록 몰입감도 있고 밴드 코러스 댄스팀도 정말 잘하시네요.,1,directing
46,민윤기 사랑한다는 말 밖에 할 수 없었던... 콘서트 너무너무 가고 싶고 너무 예쁜 윤기의 모습들이 잘 남겨져서 좋았던 거 같다 사랑해 윤기야,1,story
47,윤기야 너무 보고싶구나ㅜㅜ,0,story
48,아미밤 상영회 처음인데 너무너무 즐거웠어요,1,story
49,사운드빵빵 무대연출 다 완벽했고 즐거웠던 관람 💜우리를 위해서 공연해줘서 고맙고 언제나 응원하고 있어! 많이 보고싶다 다시 만나면 신나게 공연하자,1,directing
50,"콘서트를 못갔던 저라 그 때의 순간을 간접적으로 나마 느낄수 있어서 너무 좋았고, 즐겁게 즐기고 관람하고 왔습니다~!😆 😆",1,story
51,50넘은 아재가 혼자 가면 뻘쭘하지 않을까 생각했는데 아무 생각이 안 들 정도로 최고의 공연이었음‼?,1,story
52,친절한 슈가 짱입니다 민윤기 좋아요,1,story
53,"아티스트 슈가 또는 어거스트디 또는 민윤기의 다음을 너무 기대하게 되는 공연! ..아 현장에서 진짜진짜로 너무 재밌었는데. 고맙다 윤기야 덕분에 진짜 잘 놀았고, 어제도 좋았던 추억 곱씹으면서 또 즐거웠어!! 앞으로도 계속 우리 같이 놀쟈아아!!!🤗",1,story
54,역시 BTS 슈가! 근데 영화관람료가 너무 비싸요. Army들 등골 그만 빼 먹읍시다!,0,story
55,콘서트 다녀왔었는데 그때 기분을 다시 한번 느끼고 왔어요,1,story
56,그날로 돌아간 듯 재밌어요,1,story
57,아이맥스로 콘서트의 감동을 느낄 수 있었어요! 첫 아이맥스였는데 다들 아맥아맥 하는 이유를 알 수 있었어요,1,story
58,"지난 여름 뜨거웠던 날 더 뜨거웠던 콘써트, 그때로 다시 돌아가 1열에서 보는 듯한 생생한 감동, 군복무중이라 그런가 눈물이 앞을 가리는걸 꾹 참으며 봤네요 더 이상의 표현은 필요없고 아미라면 직접 와서 보시길 아미밤 해금상영회도 예매했어요 ㅎㅎ 기대된다.",1,story
59,그날의 감동을 그대로 느낄 수 있었음,1,story
60,랩이 흘려듣게 말해서 잘 알아들을수가 없는,0,story
61,볼륨이 빵빵 더 컸으면 더 좋았겠어요!,1,story
62,역시 방탄..이만한 맛이 또없다진짜,1,story
63,영화볼게없고 Vvip포인트때문에 봤는데 아미인 친구가 방탄콘 재밌다고 해서 기대했었는데 노래가 취향이 아니다 3월에 2주연속으로 발라드콘서트 다녀왔어서 그런지...나는 발라드가 좋음,0,directing
64,윤기야 사랑해 덕분에 행복해,1,story
65,우리 앞으로도 행복합시다,1,story
66,콘서트도 보고 왔지만 영화는 또 다른느낌이예요! 다시 한번 감동이고 아미밤상영회라 재밌네요ㅠ 팬분들 선물도 받았어요!!,1,story
67,용아맥은 진짜.. 첫날에 ttt못받았어요ㅠㅠ,1,story
68,그 시간으로 돌아간거같아서 넘 행복했다...,1,story
69,공연에 참석못한 공연을 영화로 볼수 있어서 너무 좋았네요 관객들이 많치않아 조용했지만 조용히 아미들과 웃고 즐길수 있었어요,1,story
70,그때 그 공연의 생생한 감동을 그대로... 영상 음향 다 좋네요 다만 일정 부분에 묵음 삐소리는 아쉬웠네요,1,directing
71,공연 잘 하는 내가수 슈가~ 랩하는 목소리 진짜 최고~~ 정말 멋지다. 행복한 시간이었어. 다음 콘서트가 넘넘 기대된다. 오래오래 가수 해줘~,1,story
72,슈가 팬이라면 꼭 아이맥스로 보세요ㅜㅜㅜㅜ,1,story
73,딸이 넘 좋아해서 힐링 시켜 줄 겸 봤는데 재미있게 잘 봤네요~~ 노래 잘 들었습니다,1,directing
74,콘서트를 다시 갔다 온 느낌!!,1,story
75,진짜 너무 재밌었고 주변 아미분들도 다 함께 노래하며 즐기는 분위기라 정말 콘서트 온 기분이었어요 ㅎㅎ,1,directing
76,감동감동감동 묵음처리가 많이 돼서 아쉬웠지만🥹,1,story
77,재밌게 잘 보고 왔습니다 수가는 옳아요,1,story
78,영화로 보는건 또 다른 느낌이네요. 어거스트디 얼굴이 잘 보여서 좋았습니다. 중간중간 인터뷰 삽입된것도 좋았어요. 아무튼 즐거웠습니다!!,1,story
79,"하이브 다큐, 영화 맛집답게 영상미 좋았어요 방탄소년단 얼름 콘서트 해주세요 ㅠㅠㅠ",1,story
80,뭐 말이 필요한가요~ 작년 그 현장의 감동이 그대로… 슈가는 역시 최고죠!!!,1,story
81,콘서트를 관람한때의 그 느낌 그대로 느껴졌어요! 영화로 상영해주어서 너무너무 좋아요. 얼른 제대해서 콘서트에서 또 만나자 윤기야!,1,story
82,몇 번이고 다시 볼 영화.,1,story
83,윤기💜,1,story
84,최고예요!! 완전체를 만날 날만을 기다려요!!,1,story
85,공연을 사랑한다는말 공연을 잘하는 가수가되고싶단 말이 왜 방탄이 잘되고있는지 아려주는듯합니다 공연도 감동과재미 흥분까지 완벽 그자체입니다 지구상 모든 아미들은 이투어의 기억으로 25년까지 버틸수있겠어요. 하지만 보고싶네요 멋진공연 다시한번 감사드립니다,1,story
86,사운드가 너무 좋아서 현실감이 있었고 큰화면으로 보니 더 좋았어요👍👍👍,1,story
87,윤기메리미💜💜💜,1,story
88,진짜 말해 뭐해 너무 최고,1,story
89,진심 너무 좋았어요..💜 꼭 보시길 바래여ㅕ,1,story
90,슈가님 콘서트 또 가고싶어요,1,story
91,완전 짱이었다.👍👍👍,1,story
92,짱짱짱 최고 최고 킹왕짱,1,story
93,말해모하냐고요ㅜ 너무나 멋진 울 어거슷디! 또한번 감동감동 아미밤 실컷흔들고 즐겁고 행복한 시간이었어요🥹,1,story
94,역시나 재밌었다 윤기메리미,1,story
95,기대했던 만큼 넘 재밌게 봤습니당 진짜 짱.?.?💗🔥🔥,1,story
96,방탄소년단의 슈가와 함께 할가요 ! ^^,1,story
97,Fxx fx fx fx cgcgcg cg cg cj,0,directing
98,윤기가 귀엽고 멋있고 크고 사운드빵빵하고 신나고 감동적ㅠ,1,story
99,아미밤 연동돼서 불빛 바뀌는게 진짜 환상적이었어요 콘서트 분위기 제대로 살려서 관람해서 너무 좋았어요 신났습니다,1,directing
100,콘서트를 못 가서 넘 아쉬웠었는데 이렇게나마 영화로 보니 너무 좋네요~^^ 방탄이 다 합치는 그 날까지!!! ♥♥♥,1,story
101,다시 볼 수 있어 너무나 좋았고 빨리 돌아와 민윤기,1,story
102,슈가야 오늘도 사랑해♡ 우리 다시 만나는 날 2023년 8월의 체조경기장에서 그랬던 것 처럼 뜨겁게 뛰어놀자~!♡,1,story
103,민윤기 미쳤다 제대해!!!,1,story
104,너무 재밌다 묵음처리여도 질러버림ㅋㅋㅋㅋ,1,story
105,공백기 동안 보고싶었는데 이렇게 극장에서 만나게 되니 좋았어요. 콘서트때는 예매하느라 정말 힘들었는데 극장에서 하는건 표가 많이 남아서 좀 당황스러운 느낌은 있네요 ㅎㅎ,1,story
106,그날들의 감동이 고스란히 전해지던 순간 지난 여름에 그곳에서 다시 함께 즐긴것 같아요 고마워요 💜,1,story
107,그때의 기억이 다시 생생하게 나서 좋았습니다. 25년까지 이 기억 가지고 이자리에 있게 해줘서 고마워 윤기야💜,1,story
108,유일무이 완벽한 나의 아티스트 민윤기 사랑한다!,1,story
109,윤기 is 뭔들 방탄 is 뭔들 항상 최고 누구보다 항상 영원히 최고 💜💜💜💜💜💜💜,1,story
110,그날의 행복을 되살려주는 무비! 역시 기대만큼 멋짐!!!,1,story
111,작년 8월에 갔을때 감동이 다시 밀려와서 보는내내 속으로 소리지름 그래서 싱어롱 또 예매했어요~^^,1,story
112,윤기 오빠 나 또 울었드아 ㅋㅋㅋㅋ 진짜 고마워 가수 해줘서💜,1,story
113,내가 살아갈 힘을 준 영화 땀흘려 젖은 머리를 넘기며 랩하는 그는 지나치게 위험한 사람이다 행복한 하루였어💜,1,story
114,두근거리며 볼수 있는 최고의 영화. 아미라면 행복하게 예매하세욥♥,1,story
115,볼때마다 계속 보고싶다 영화관 말고 실제로 보는 날이 빨리 왔으면 하네요:),1,story
116,민윤기 진짜 고소도 모자라!! 최고!! 최고!! ㅠㅠ 윤기야 콘서트 해준것도 너무 고마운데 이렇게 무비까지 선물로 주고 너무너무 고마워~~!! 건강하게 다시 만나자~,1,story
117,비록 스크린이지만 멋진 무대 잘 봤습니다~ 최고최고~ 짱!,1,story
118,윤기 최고야! 공연해줘서 넘 고마워,1,story
119,10점 만점에 130613점.,1,story
120,‘D-day’ 앨범으로 ‘Agust D‘를 알게되었습니다. 그 매력에 빠졌을 때엔 이미 콘서트가 끝난 뒤여서 아쉬움이 많았습니다. 영화로 개봉한 덕분에 소중한 순간을 보고 느낄 수있어 감동이었습니다🥰,1,story
121,슈가 어거스트디 민윤기 고마워 우리 2025년에 건강하게만나자!,1,story
122,다시 느껴봄 그 때 그 느낌 그대로 시~~~🦶🏻외칠 수 있었던 그날의 추억돋음🤣,1,story
123,너무 좋았어요. ~~^^ 윤기 콘서트 또 보고싶네요~,1,story
124,💜 민윤기 찢었다 💜,0,story
125,오픈 첫날~~첫날은 무조건이지~♡,1,story
126,너무 재미있어요. 영화봤어서 콘서트 다시 가고싶어요 방탄 보고싶다,1,story
127,다시한번 느낀 우리 윤기의 노래에 대한 진심.,1,directing
128,사운드 빠방했습니다 연령때문인지 묵음처리가 많더군요,0,story
129,기념품은 다 놓쳐서 못 받았지만 영화는 만족했어요 티켓 가격은 비싼 편이에요,1,story
130,콘서트때의 열기를 다시한번 느껴서 좋았어요!!! 아포방포♡ 민슈가 짱~,1,story
131,그냥 최곱니다 역시 민윤기 입니다 콘서트인지 영화인지 모르게 아미밤 미친듯이 흔들고 소리엄청 지르고 너무 행복했습니다 민윤기 사랑해!!!!,1,story
132,진짜 너무 재밌었어요 민윤기 보고싶다ㅠ,1,story
133,작년 8월로 다시 돌아간 것 같고 단체 콘서트가 그리워진다🥹,1,story
134,공연때도 좋았지만 싱어롱도 좋았다-! 언능 돌아와요 :),1,story
135,작년 8월로 돌아간거 같았어요..ㅠㅠ 빠른 전역을 부탁드립니다..,1,story
136,이것이 bts 이것이 슈가의 힘,1,story
137,신나게 즐기고 놀려고 갔다가 윤기보고. 방탄보고 훌쩍거리고 왔네요,0,story
138,공연은 이런거다를 보여줍니다 :) 관람가때문에 묵음과 삐처리가 아쉽지만.. 보다보면 리듬 맞춰서 몸을 흔드는 자신과 만날 수 있어요 다들 츄라이 츄라이,1,story
139,콘서트만 이제 기다린다,1,story
140,역시나 방탄 역시나 슈가 너문나도 좋은 영화였습니다,1,story
141,영화를 보니 칠방탄이 더 보고싶어요 TTT소진 아쉽,1,story
142,최고최고! 작년의 너무 더웠던 여름. 대형 신부대기실을 지나 체조경기장에서 빗소리를 들으며 입장한 추억이 있는 아미라면 최고의 선물. 90분간 치열하게 계획된 슈가와 어거스트디 그리고 민윤기를 만날 수 있는 최고의 콘서트 영화. 아미라면 꼭 다회차 관람 권유.. 이시기 아니면 못봐여!!,1,story
143,"윤기의 마음 아미들에게 전부 닿았어. 언제나 응원할게, 넌 내 처음이자 마지막 아이돌이야 25년 개같이 기다릴게!! 보라해💜",1,story
144,최고의 공연을 영화로 잘 보았습니다. 민윤기 체고,1,story
145,민윤기 사랑한다!!!,1,story
146,민윤기 최고야 사랑한다,1,story
147,무대 위에서 다 불태워버리는 행복한 애옹이 AgustD 민윤기!!! Futures gonna be Okay💜,1,story
148,오랜만에 디데이 무대 보니까 콘서트 생각나서 너무 재밋었따,1,story
149,"쏟아지는 너의 사랑이 빈틈없이 우리에게 닿아 이곳은 또다시 2023년 8월 여름이 되었다. 후덥지근한 공기, 휘청거리는 몸, 흥건한 땀으로 적신 손, 갈라지던 목소리까지 저 수많은 불빛 중 빛나는 하나였음에 감사하다 사랑해 영원한 내 작은 우주! 2025년에 보자",1,story
150,가수는 공연을 하는 사람인 것처럼 팬은 그 공연에 함께 호흡하고 소통하는것임을 또 느끼게 해줬다. 따라부르고 싶을때면 마스크를 쓰고 립싱크로 내 나름대로 즐기기 까지 했다 사랑한다 민윤기!,1,story
151,다른 분들과 함께 아미밤 들고 함성이 있어서 진짜 콘서트 느낌이었어요💕,1,story
152,아미 여서 행복했네요 ㅎㅎ,1,story
153,콘서트 그 순간으로 돌아간듯한 생생함! 역시 IMAX인건가 콘서트의 현장감이 고스란히 들어있는듯한! 중간중간 슈가의 멘트들과 무대안쪽에서 바라보는 영상은 몰입도를 더욱 높여준다. 그리고 영화가 시작되는 순간 빗소리와 함께 시간이 순삭! 가슴번찬 감동 벌써 3회차! 봐도봐도 질리지않은!,1,story
154,"윤기야 나랑 사궈조??!!!! 시간 너무 빠르게 지나가는거 아니니,,,",0,story
155,누가 우리 윤기보고 노래 못 한다고 했어,0,directing
156,멀리서 보았던 그 공연에서 슈가가 어떤 표정을 지으며 어떤 모습으로 공연을 했었는지 자세히 볼 수 있어서 좋았다 중간중간 인터퓨도 좋았고 항상 팬들을 위해 최선을 다 하는 슈가의 마음이 참 아름답고 고마웠다 멋진 앨범 만들고 몸이 부서져라 활동해줘서 너무 고마웠다,1,story
157,너무 좋았음... 씽어롱이었다면 다 따라불렀을 건데 내적으로만 고함 질러서 슬펐을 뿐... ㅠㅠ,1,story
158,작년 여름 우리에게 기쁨과 공연의 즐거움을 일깨워준 디데이 파이널을 영화관에서 보니 그때로 돌아간것같아요 어거스트 디의 비하인드를 들을 수 있어 좋았고 우리가 공연을 즐긴 그 이상으로 즐겨준 민윤기를 볼 수있어 좋았어요 TTT랑 포스터 콜드컵 수량은 아쉽습니다. 씨지비 일처리가 아쉬워,1,story
159,김남준.김석진.민윤기.정호석.박지민.김태형.전정국 BTS💜ARMY FOREVER,0,story
160,콘서트 고프다😭😭😭,1,story
161,민슈가 짱 짱 짱맨 뿡뿡~~정말 진짜 아티스트!!! 최고였습니다,1,story
162,좟댓다…… 민윤기가 너무 보고싶어졌다….. 방탄이 너무 보고싶어졌다…… 내 인생을 …… 당신들만 생각하게 만들어놓고 군대를 가버린…….,0,story
163,힝~~보면서 기쁜데..즐거운데 눈물나는 울 슈가 오랜만에 봐서 더웃 좋았던 시간 경품은 선착순 늦어 못받아서 아쉬웠어요,1,story
164,흐어어엉 진짜 레전드...ㅠㅠㅠ 민윤기 캡쨩😭👍,1,story
165,윤기야ㅠㅠㅠㅠ 보고싶다ㅠㅠㅠㅠ,1,story
166,"말모! 슈가, 어거스트 디 최고란 말밖에 할말이 없다!",1,story
167,윤기야 너무 좋앗어😻😻😻 고마워 평생 공연해줘!!,1,story
168,슈가이즈 뭔들 💜👍 하지만 개봉 첫날임에도 TTT티켓 품절은 정말 너무 아쉬웠어요.. ㅠㅠ,1,story
169,너무 재밌고 울컥하면서 봤습니다. 윤기야 보고싶다!!,1,story
170,아미밤상영회로 간만에 콘서트 기분내기 1/70,1,story
171,내가 슈가의 팬이라는 사실이 한번 더 자랑스러워지는 계기가 된 영화!,1,story
172,감동그자체~!! 너무 행복한 시간이였다,1,story
173,또 이렇게 윤기가 내년까지 버틸 힘을 주네요 사랑하고 고마워 최고의 공연이었어!!!,1,story
174,콘서트를 큰 화면으로 볼 수 있어서 좋았어요. 근데 가사가 잘 안 들려서 아쉽긴 했습니다.,1,story
175,25년 개가티기다려요오,1,story
176,네지금은 23년 8월 6일이고요 저는 아직 남자친구와 잘 사귀고 있고 난 콘서트에 온 거예요 ㅇㅇ하 ㅠ 여기가 콘서트 그자체잖으,1,story
177,최고최고👍👍👍👍👍👍👍👍,1,story
178,윤기메리미 민윤기 스크린으로 영접 ㅠㅠ,0,story
179,내가 사랑하는 민윤기 내가 사랑하는 방탄소년단 2025년에 만나자💜💜💜💜💜💜💜,1,story
180,민윤기 사랑해 보라해💜,1,story
181,아티스트도 미치고 관객도 미쳐있는 공연,1,story
182,아미 포에버 방탄소년단 포에버,1,story
183,꼭 보세요 용아맥 최고 싱어롱도 기대기대,1,story
184,라이브공연과 다큐멘터리가 합쳐진 영화! 러닝타임이 짧게만 느껴지네요,1,story
185,8월 그때로 돌아간 기분🥹 음질도 너무 좋았고 싱어롱으로 아미밤도 흔드니 너무 행복했습니다! 또 보고 싶어요! 콘서트 했던 그때로 돌아갈 생각에 관람 전에도 설레고 보고 난 후에는 시간이 지나 또 다시 하게 될 콘서트 생각에 설레는 영화였습니다.,1,story
186,하악하악 음질 좋고 ㅠ 약 4년간 팬인사람인데..간접 콘서트본 기분이라 너무 좋앗어요ㅠㅠㅠ 다음 콘서트는 반드시 가야겠단 생각이 듭니다ㅏ,0,story
187,전체적 으로 좋았어요! 콘서트의 감동이 되살아 았어요!,1,story
188,역시 방탄소년단의 민윤기!!! 멋있다 ~ 진짜최고의 뮤지션!!!,1,story
189,음질도 좋고 아미밤이랑 응원도 같이하니까 콘서트 현장처럼 느껴졌습니다. 윤기야 보고싶다 -ㅅ-,1,story
190,아미밤상영회후기: 연출도좋고 관람하시는 분들도 응원잘해주시고 행복 가득한 시간이었습니다 💜 귀와 눈이 즐거운 시간 시간가는 줄 모를정도로 너무 짧게 느껴졌습니다 한시간반 잘놀다갑니다,1,directing
191,ㅠㅠㅠ미늉기 보고싶다,1,story
192,영화 관람했습니다 영화 관람했습니다,1,story
193,공연할때 아미들의 떼창소리가 거의 안나와서 아쉬었지만 콘서트장에서 놓쳤던 부분을 볼 수 있어서 좋았어요.,1,story
194,너무 좋았어요 감동입니다💜💜💜💜💜💜💜,1,story
195,너무 최고예요 우리탄이들 빨리보고싶어요ㅠ ㅜ,1,story
196,공연장에서 못봤던 디테일들 볼수있어서 좋았어요!ㅎㅎ 아미밤상영회 너무 좋아요,1,story
197,짱이야 민윤기💜 덕분에 보고싶은 윤기 얼굴 잔뜩 보고간다! 몸 건강히 얼른 다시 만나자,1,story
198,미쳤다 민윤기! 넌 진짜 최고야,1,story
199,역시 슈가~~♡ n차 관람해도 볼 때마다 멋있고~ 아미밤 상영회도 넘 좋았음~~ 아미들도 쵝오~~!!,1,story
200,윤기콘~~너무너무 즐거웠다!,1,story
201,매우 만족이라구우우요우우,1,story
202,아미밤 흔들면서 감상하니 넘 재밌고 행복하다 ㅎㅎㅎ 디데이 앨범이 젤 좋아 담쭈도 고고고💜💜💜,1,story
203,콘서트의 생생함이 잘 전달되었어요,1,story
204,보는내내 쌩눈으로 콘서트를 못본게 한이 됐다 민윤기 위험한 남자 너무 좋았다라는 말 말고 생각이 안남 보고싶다 나의 방탄,1,story
205,우리 아타스트 민윤기의 땀과 사랑..그 모든 마음이 느껴져서 너무너무 고맙고 행복한 시간이었어요. 파이널콘서트장에서 외쳤던 그 마음그대로 25년존버하며 회갑년까지 윤기와 함께 하고싶네요. 윤기야!사랑한다!고마워~~,1,story
206,만족스런 관람이었어요! 쾌적하고 음향도 좋아서 즐겁게 관람했습니다!,1,directing
207,민윤기!!사랑해!!,1,story
208,아이맥스에서 봐서 더 실감나고 좋았어요. 콘서트도 너무너무 재밌었어요!! 민슈가짱짱👍,1,story
209,그날로 다시 돌아간 맘을 들게 해주셔서 감사합니다. 공연 실황 사이사이에 슈가 인터뷰도 넣어주시고 너무 감동이었습니다. 그날의 전율을 다시 느끼게 해주셔서 감사하고 고맙습니다.,1,story
210,와 영화 한 편 봤다고 최애가 바뀔 것 같아요. 꼭 보세요❤??🔥❤??🔥❤??🔥,1,story
211,윤기야 사랑한다!! 지난여름 추억으로 살아가고있어 고마워💜,1,story
212,"오랜만에 아미밤을 흔들며 함께 노래부르고 환호할 수 있어서 좋았습니다. 공연에 대한 슈가군에 진심어린 코멘트도 좋았고, 공연장에 분위기를 그대로 담아 다시 한번 그 순간으로 돌아가는 것 같아 행복했어요. 이렇게 기록으로 남겨주셔서 감사하고, 아이맥스로 만나서 더 실감났어요. 아포방포!",1,directing
213,윤기가 출연해서 완벽해요.. 다음이 있다면 19세 걸고 욕 삐 처리 빼고 상영해주세요... 너무 허전합니다!!!!,1,story
214,윤기가 무대를 얼마나 소중하고 중요하게 생각하는지 느낄 수 있었어ㅠㅠㅠ 진짜 잘하더라 넌 정말 최고야💜,1,story
215,3일 공연 섞어서 다 보여주는데 시작하는 순간 1년 전으로 돌아간 것 같고 전율이 좌르륵 너무 좋아,1,story
216,Love 윤기! 최고!,1,story
217,민윤기 공연 말모 ㅠㅡ 감동의 공연 팬들이랑 같이 볼수있어서 더 좋았어요ㅜㅠ 보고나니깐 더 콘서트가고 싶고 얼른 콘서트 열릴 그 날 진짜 기대하고 있습니다 여기 그대로 있으니 조심히 다녀와요💜,1,story
218,작년 콘서트 현장 느낌을 다시 느낄수있어서 너무 좋았다.,1,story
219,모든 순간순간이 너무 이쁘고 멋지고 너무 좋았다!!,1,story
220,미쳐따 민윤기 최고다 사랑해,1,story
221,디데이콘의 열기를 다시 느낄 수 있게 해줘서 고마워,1,story
222,어거스트디 투어 싱어롱 대박,1,story
223,그날의 감동 다시 떠올라요 ㅠ,1,story
224,너무너무 좋아요!!!,1,story
225,완전체 공연이 아니다보니 아는 노래 1도 없음에도 진심 신났는,1,directing
226,선택적 관람이 필수 ㅎ 동행은 졸기도 했다,0,story
227,윤기의 모습이 그리워서 봤어요 윤기가 너무 좋은 모습으로 나와서 좋네요 🥺,1,story
228,슈가 콘서트에 온것처럼 리얼하고 좋았어요,1,story
229,첫콘갔었습니다. 그때 그 현장에 다시 돌아가있는 기분이라 좋았습니다. 또 보고싶어요.,1,story
230,콘서트에 온줄 알았네요 아미밤 상영회 넘 좋았어요,1,story
231,스크린으로 보니까 또 느낌이 다르네요~ 그 때의 기억이 떠오르고 슈가가 참 멋진 아티스트구나 하고 자부시미 느껴지는 공연이네요^^,1,story
232,최고의 사운드 최고의 영화,1,story
233,실제로 다녀온 콘서트를 영화로 보게 되니 너무 좋았습니다ㅠㅠ,1,story
234,엄청 크네요 와.. 아미밤 흔들면서 같이 볼수있어 행복했슴댜,1,story
235,역시는 역시~~💜💜💜 보고싶다 💜💜,1,story
236,슈가영화 너무 좋았어요 최고입니다,1,story
237,다시 콘서트갔던 그날로 데려다준 시간이었어요💜 너무 행복했어요~고마워요💜 윤기야 항상 행복하자💜,1,story
238,너무 좋아요 엄청 울면서 봤습니다ㅜ💘💘 민윤기 보라해,1,story
